index,true_label,random_label,predicted,raw_answer,clip_pos_similarity,clip_neg_similarity
19558,large_carnivores,large_omnivores_and_herbivores,OL,YES,0.2026,0.1984
19559,flowers,food_containers,CL,NO,0.1763,0.188
19560,insects,people,CL,NO,0.1785,0.1655
19561,large_omnivores_and_herbivores,aquatic_mammals,CL,NO,0.2177,0.2047
19562,large_man-made_outdoor_things,trees,OL,YES,0.1633,0.1804
19563,small_mammals,reptiles,CL,NO,0.1537,0.1771
19564,small_mammals,household_electrical_devices,CL,NO,0.1415,0.185
19565,household_furniture,household_electrical_devices,CL,NO,0.1974,0.1842
19566,large_carnivores,specialized utility vehicles,CL,NO,0.1617,0.171
19567,fish,reptiles,CL,NO,0.1444,0.1636
19568,large_natural_outdoor_scenes,fish,CL,NO,0.1749,0.1799
19569,large_omnivores_and_herbivores,trees,CL,NO,0.1729,0.1941
19570,large_man-made_outdoor_things,large_natural_outdoor_scenes,OL,YES,0.1848,0.1858
19571,large_omnivores_and_herbivores,non-insect_invertebrates,CL,NO,0.1885,0.2034
19572,large_carnivores,reptiles,CL,NO,0.1537,0.1752
19573,large_omnivores_and_herbivores,large_natural_outdoor_scenes,CL,NO,0.1707,0.1765
19574,non-insect_invertebrates,household_furniture,OL,YES,0.1721,0.1722
19575,household_furniture,non-insect_invertebrates,CL,NO,0.1816,0.1808
19576,large_omnivores_and_herbivores,specialized utility vehicles,CL,NO,0.1509,0.1681
19577,insects,standard transportation vehicles,CL,NO,0.143,0.1619
19578,reptiles,non-insect_invertebrates,CL,NO,0.1903,0.1826
19579,aquatic_mammals,insects,CL,NO,0.1859,0.1864
19580,medium_mammals,specialized utility vehicles,CL,NO,0.1469,0.17
19581,fish,large_man-made_outdoor_things,CL,NO,0.1469,0.1606
19582,non-insect_invertebrates,large_man-made_outdoor_things,CL,NO,0.1731,0.1891
19583,household_electrical_devices,large_carnivores,CL,NO,0.164,0.1473
19584,non-insect_invertebrates,fish,CL,NO,0.1477,0.1813
19585,large_omnivores_and_herbivores,household_furniture,CL,NO,0.1742,0.1876
19586,people,standard transportation vehicles,CL,NO,0.1556,0.1697
19587,fish,food_containers,CL,NO,0.1394,0.1957
19588,large_omnivores_and_herbivores,large_omnivores_and_herbivores,OL,YES,0.1426,0.1637
19589,flowers,standard transportation vehicles,CL,NO,0.1404,0.1624
19590,large_carnivores,people,CL,NO,0.1707,0.1815
19591,aquatic_mammals,aquatic_mammals,CL,NO,0.2008,0.1953
19592,aquatic_mammals,fish,CL,NO,0.1862,0.1873
19593,large_omnivores_and_herbivores,aquatic_mammals,CL,NO,0.1697,0.1696
19594,large_man-made_outdoor_things,standard transportation vehicles,CL,NO,0.1495,0.1584
19595,flowers,medium_mammals,CL,NO,0.1864,0.1836
19596,insects,large_man-made_outdoor_things,CL,NO,0.1715,0.1808
19597,aquatic_mammals,large_man-made_outdoor_things,CL,NO,0.1373,0.1552
19598,specialized utility vehicles,reptiles,CL,NO,0.1211,0.1699
19599,specialized utility vehicles,reptiles,CL,NO,0.1443,0.1759
19600,food_containers,insects,CL,NO,0.1659,0.1711
19601,large_carnivores,fruit_and_vegetables,CL,NO,0.1652,0.1929
19602,people,insects,CL,NO,0.1688,0.178
19603,food_containers,large_omnivores_and_herbivores,CL,NO,0.1757,0.1805
19604,large_omnivores_and_herbivores,medium_mammals,OL,YES,0.2014,0.1957
19605,large_omnivores_and_herbivores,household_furniture,CL,NO,0.1415,0.1713
19606,flowers,food_containers,CL,NO,0.1444,0.185
19607,large_carnivores,reptiles,CL,NO,0.1493,0.1727
19608,large_omnivores_and_herbivores,fish,CL,NO,0.1458,0.1637
19609,household_furniture,large_man-made_outdoor_things,CL,NO,0.1654,0.1588
19610,flowers,small_mammals,CL,NO,0.191,0.1814
19611,small_mammals,specialized utility vehicles,CL,NO,0.1692,0.1733
19612,fish,specialized utility vehicles,CL,NO,0.1704,0.1782
19613,trees,reptiles,CL,NO,0.1581,0.1853
19614,aquatic_mammals,large_natural_outdoor_scenes,OL,YES,0.186,0.191
19615,non-insect_invertebrates,flowers,CL,NO,0.1544,0.1763
19616,non-insect_invertebrates,reptiles,OL,YES,0.1674,0.1763
19617,household_electrical_devices,large_omnivores_and_herbivores,CL,NO,0.1649,0.1786
19618,large_natural_outdoor_scenes,small_mammals,CL,NO,0.1847,0.1855
19619,medium_mammals,household_electrical_devices,CL,NO,0.1382,0.1676
19620,aquatic_mammals,small_mammals,OL,YES,0.2028,0.1893
19621,fish,flowers,CL,NO,0.1803,0.1937
19622,household_furniture,household_furniture,OL,YES,0.2238,0.2327
19623,household_furniture,large_carnivores,CL,NO,0.1405,0.1354
19624,household_electrical_devices,household_furniture,CL,NO,0.1433,0.1443
19625,aquatic_mammals,aquatic_mammals,OL,YES,0.2495,0.2151
19626,food_containers,insects,CL,NO,0.1873,0.1738
19627,insects,large_natural_outdoor_scenes,CL,NO,0.1714,0.1852
19628,standard transportation vehicles,aquatic_mammals,CL,NO,0.1846,0.1837
19629,small_mammals,fruit_and_vegetables,CL,NO,0.1362,0.1721
19630,non-insect_invertebrates,household_furniture,CL,NO,0.1627,0.1853
19631,medium_mammals,flowers,CL,NO,0.152,0.1702
19632,specialized utility vehicles,aquatic_mammals,CL,NO,0.1412,0.15
19633,insects,reptiles,OL,YES,0.1721,0.1777
19634,household_furniture,trees,OL,YES,0.1527,0.1715
19635,large_carnivores,large_natural_outdoor_scenes,CL,NO,0.1421,0.1721
19636,household_furniture,insects,CL,NO,0.1582,0.1687
19637,household_electrical_devices,household_electrical_devices,CL,NO,0.1976,0.1959
19638,fish,standard transportation vehicles,CL,NO,0.1742,0.1735
19639,large_omnivores_and_herbivores,trees,CL,NO,0.1488,0.1703
19640,household_furniture,household_furniture,OL,YES,0.217,0.2047
19641,large_man-made_outdoor_things,fish,CL,NO,0.1624,0.18
19642,reptiles,non-insect_invertebrates,OL,YES,0.2075,0.1986
19643,reptiles,trees,CL,NO,0.1501,0.1799
19644,large_man-made_outdoor_things,household_electrical_devices,CL,NO,0.1646,0.1782
19645,household_furniture,large_carnivores,CL,NO,0.1409,0.1367
19646,trees,fruit_and_vegetables,CL,NO,0.1891,0.2035
19647,large_omnivores_and_herbivores,reptiles,CL,NO,0.1312,0.1669
19648,small_mammals,specialized utility vehicles,CL,NO,0.1423,0.1611
19649,small_mammals,non-insect_invertebrates,OL,YES,0.1515,0.1653
19650,large_carnivores,standard transportation vehicles,CL,NO,0.1414,0.1614
19651,aquatic_mammals,people,CL,NO,0.1797,0.1676
19652,people,fruit_and_vegetables,CL,NO,0.1528,0.18
19653,aquatic_mammals,aquatic_mammals,CL,NO,0.2322,0.2081
19654,household_furniture,reptiles,CL,NO,0.1414,0.1729
19655,large_natural_outdoor_scenes,non-insect_invertebrates,CL,NO,0.1888,0.1941
19656,insects,fruit_and_vegetables,CL,NO,0.1473,0.1755
19657,flowers,flowers,OL,YES,0.2032,0.186
19658,large_man-made_outdoor_things,large_carnivores,CL,NO,0.152,0.1437
19659,insects,specialized utility vehicles,CL,NO,0.1619,0.1716
19660,flowers,insects,CL,NO,0.2034,0.1995
19661,trees,non-insect_invertebrates,CL,NO,0.1913,0.1859
19662,flowers,reptiles,CL,NO,0.1354,0.1708
19663,large_man-made_outdoor_things,insects,CL,NO,0.1635,0.1698
19664,trees,fruit_and_vegetables,CL,NO,0.1531,0.1772
19665,fish,small_mammals,CL,NO,0.1772,0.1769
19666,small_mammals,large_carnivores,CL,NO,0.1675,0.1759
19667,small_mammals,fish,CL,NO,0.1625,0.1597
19668,large_carnivores,large_omnivores_and_herbivores,OL,YES,0.1959,0.1948
19669,large_omnivores_and_herbivores,reptiles,CL,NO,0.1329,0.1744
19670,household_furniture,medium_mammals,CL,NO,0.1577,0.151
19671,household_furniture,medium_mammals,CL,NO,0.1597,0.156
19672,aquatic_mammals,reptiles,CL,NO,0.1431,0.173
19673,fish,food_containers,CL,NO,0.1437,0.174
19674,flowers,large_man-made_outdoor_things,CL,NO,0.1792,0.1884
19675,standard transportation vehicles,large_omnivores_and_herbivores,CL,NO,0.1719,0.192
19676,large_natural_outdoor_scenes,specialized utility vehicles,CL,NO,0.1681,0.1836
19677,trees,large_man-made_outdoor_things,CL,NO,0.2019,0.1954
19678,fish,aquatic_mammals,CL,NO,0.2289,0.2012
19679,reptiles,fruit_and_vegetables,CL,NO,0.1559,0.1791
19680,large_carnivores,large_man-made_outdoor_things,CL,NO,0.1672,0.1755
19681,trees,people,CL,NO,0.1891,0.1956
19682,reptiles,large_natural_outdoor_scenes,OL,YES,0.1885,0.2015
19683,large_omnivores_and_herbivores,people,CL,NO,0.1561,0.1637
19684,aquatic_mammals,insects,CL,NO,0.1753,0.183
19685,specialized utility vehicles,large_carnivores,CL,NO,0.152,0.1459
19686,food_containers,trees,CL,NO,0.1445,0.1643
19687,trees,standard transportation vehicles,CL,NO,0.162,0.18
19688,people,specialized utility vehicles,CL,NO,0.1455,0.1578
19689,fish,insects,CL,NO,0.1744,0.186
19690,small_mammals,large_omnivores_and_herbivores,CL,NO,0.1693,0.1995
19691,large_natural_outdoor_scenes,non-insect_invertebrates,CL,NO,0.1945,0.1903
19692,large_man-made_outdoor_things,non-insect_invertebrates,CL,NO,0.1962,0.2002
19693,small_mammals,household_furniture,CL,NO,0.1654,0.1787
19694,medium_mammals,standard transportation vehicles,CL,NO,0.1423,0.1537
19695,flowers,household_electrical_devices,CL,NO,0.1602,0.1947
19696,large_carnivores,flowers,CL,NO,0.1487,0.1782
19697,non-insect_invertebrates,insects,CL,NO,0.1951,0.1985
19698,non-insect_invertebrates,fruit_and_vegetables,CL,NO,0.1609,0.175
19699,non-insect_invertebrates,trees,CL,NO,0.1259,0.171
19700,large_man-made_outdoor_things,people,CL,NO,0.174,0.1791
19701,standard transportation vehicles,specialized utility vehicles,CL,NO,0.1716,0.1716
19702,reptiles,trees,CL,NO,0.1337,0.1635
19703,food_containers,fish,CL,NO,0.14,0.1498
19704,non-insect_invertebrates,large_carnivores,CL,NO,0.1707,0.1548
19705,large_carnivores,non-insect_invertebrates,CL,NO,0.1802,0.1802
19706,specialized utility vehicles,flowers,CL,NO,0.1342,0.1562
19707,large_carnivores,specialized utility vehicles,CL,NO,0.1473,0.1661
19708,fish,aquatic_mammals,OL,YES,0.2568,0.2198
19709,trees,food_containers,CL,NO,0.1693,0.1826
19710,flowers,trees,CL,NO,0.159,0.1819
19711,reptiles,large_natural_outdoor_scenes,OL,YES,0.2043,0.1962
19712,specialized utility vehicles,insects,CL,NO,0.1815,0.1954
19713,specialized utility vehicles,household_furniture,CL,NO,0.1428,0.172
19714,flowers,non-insect_invertebrates,CL,NO,0.2041,0.2078
19715,fruit_and_vegetables,trees,CL,NO,0.1334,0.1519
19716,aquatic_mammals,non-insect_invertebrates,OL,YES,0.2036,0.194
19717,household_furniture,large_man-made_outdoor_things,CL,NO,0.1824,0.1775
19718,trees,large_omnivores_and_herbivores,CL,NO,0.196,0.2135
19719,small_mammals,small_mammals,OL,YES,0.246,0.2162
19720,fish,large_man-made_outdoor_things,CL,NO,0.1725,0.1825
19721,fish,medium_mammals,CL,NO,0.192,0.203
19722,fish,fish,CL,NO,0.2004,0.1917
19723,specialized utility vehicles,large_natural_outdoor_scenes,OL,YES,0.1674,0.1798
19724,food_containers,reptiles,CL,NO,0.1431,0.1613
19725,household_electrical_devices,household_furniture,CL,NO,0.18,0.1827
19726,household_electrical_devices,fruit_and_vegetables,CL,NO,0.1619,0.1912
19727,reptiles,specialized utility vehicles,CL,NO,0.1649,0.1674
19728,reptiles,aquatic_mammals,CL,NO,0.2092,0.1943
19729,medium_mammals,reptiles,CL,NO,0.1425,0.1746
19730,flowers,people,CL,NO,0.1818,0.1707
19731,specialized utility vehicles,household_furniture,CL,NO,0.12134,0.141
19732,large_natural_outdoor_scenes,medium_mammals,CL,NO,0.1885,0.1836
19733,insects,household_electrical_devices,CL,NO,0.1617,0.1917
19734,small_mammals,large_omnivores_and_herbivores,OL,YES,0.1892,0.2014
19735,large_omnivores_and_herbivores,specialized utility vehicles,CL,NO,0.1688,0.1812
19736,medium_mammals,fruit_and_vegetables,CL,NO,0.1542,0.1815
19737,trees,non-insect_invertebrates,CL,NO,0.2007,0.2048
19738,aquatic_mammals,large_carnivores,OL,YES,0.1241,0.1355
19739,large_man-made_outdoor_things,insects,CL,NO,0.1942,0.1897
19740,non-insect_invertebrates,household_furniture,CL,NO,0.1427,0.1669
19741,household_furniture,aquatic_mammals,CL,NO,0.1885,0.1826
19742,non-insect_invertebrates,insects,CL,NO,0.2236,0.1965
19743,standard transportation vehicles,food_containers,CL,NO,0.1736,0.1793
19744,non-insect_invertebrates,large_omnivores_and_herbivores,CL,NO,0.1888,0.1995
19745,fruit_and_vegetables,standard transportation vehicles,CL,NO,0.1556,0.1608
19746,household_electrical_devices,reptiles,CL,NO,0.1444,0.1444
19747,large_natural_outdoor_scenes,non-insect_invertebrates,CL,NO,0.1683,0.1812
19748,small_mammals,large_man-made_outdoor_things,CL,NO,0.1814,0.1926
19749,large_omnivores_and_herbivores,fruit_and_vegetables,CL,NO,0.1465,0.1825
19750,small_mammals,trees,OL,YES,0.187,0.1924
19751,household_furniture,fruit_and_vegetables,CL,NO,0.1469,0.167
19752,specialized utility vehicles,people,CL,NO,0.1835,0.1799
19753,large_carnivores,specialized utility vehicles,CL,NO,0.1371,0.1553
19754,fruit_and_vegetables,standard transportation vehicles,CL,NO,0.1478,0.1484
19755,large_man-made_outdoor_things,non-insect_invertebrates,CL,NO,0.1808,0.179
19756,aquatic_mammals,specialized utility vehicles,CL,NO,0.151,0.1746
19757,fruit_and_vegetables,trees,CL,NO,0.1278,0.1565
19758,aquatic_mammals,small_mammals,CL,NO,0.1881,0.1741
19759,reptiles,small_mammals,CL,NO,0.1991,0.1859
19760,food_containers,non-insect_invertebrates,CL,NO,0.1736,0.1749
19761,fish,trees,CL,NO,0.1356,0.167
19762,standard transportation vehicles,fruit_and_vegetables,CL,NO,0.1332,0.1625
19763,household_furniture,specialized utility vehicles,CL,NO,0.1175,0.1543
19764,small_mammals,fish,CL,NO,0.1847,0.1863
19765,household_electrical_devices,food_containers,CL,NO,0.1577,0.158
19766,people,large_carnivores,CL,NO,0.1625,0.1624
19767,large_natural_outdoor_scenes,large_carnivores,CL,NO,0.1584,0.1526
19768,people,insects,CL,NO,0.1649,0.1829
19769,flowers,household_electrical_devices,CL,NO,0.1738,0.2058
19770,fruit_and_vegetables,standard transportation vehicles,CL,NO,0.1687,0.1558
19771,reptiles,flowers,CL,NO,0.1704,0.197
19772,standard transportation vehicles,non-insect_invertebrates,CL,NO,0.1754,0.1687
19773,large_carnivores,medium_mammals,OL,YES,0.2046,0.1962
19774,non-insect_invertebrates,reptiles,OL,YES,0.1656,0.1746
19775,large_carnivores,people,CL,NO,0.1635,0.1628
19776,fish,reptiles,OL,YES,0.1438,0.1808
19777,fruit_and_vegetables,large_man-made_outdoor_things,CL,NO,0.1803,0.1991
19778,non-insect_invertebrates,large_carnivores,CL,NO,0.1654,0.1594
19779,large_carnivores,medium_mammals,OL,YES,0.2363,0.2211
19780,specialized utility vehicles,large_natural_outdoor_scenes,OL,YES,0.1556,0.1675
19781,medium_mammals,fish,CL,NO,0.1907,0.1913
19782,reptiles,large_man-made_outdoor_things,CL,NO,0.1418,0.1632
19783,fish,household_electrical_devices,CL,NO,0.1293,0.1655
19784,large_man-made_outdoor_things,medium_mammals,CL,NO,0.157,0.1667
19785,large_omnivores_and_herbivores,small_mammals,OL,YES,0.2113,0.1986
19786,non-insect_invertebrates,household_electrical_devices,CL,NO,0.1448,0.166
19787,insects,large_man-made_outdoor_things,CL,NO,0.1364,0.1561
19788,small_mammals,aquatic_mammals,CL,NO,0.1904,0.1865
19789,large_carnivores,large_man-made_outdoor_things,CL,NO,0.1556,0.1632
19790,food_containers,reptiles,CL,NO,0.1368,0.1604
19791,medium_mammals,insects,CL,NO,0.1804,0.1796
19792,fruit_and_vegetables,large_natural_outdoor_scenes,OL,YES,0.1759,0.1768
19793,trees,reptiles,CL,NO,0.1824,0.1897
19794,reptiles,fish,CL,NO,0.1562,0.1698
19795,reptiles,small_mammals,OL,YES,0.205,0.2029
19796,insects,household_furniture,CL,NO,0.1833,0.184
19797,small_mammals,small_mammals,CL,NO,0.2037,0.1797
19798,flowers,trees,CL,NO,0.1353,0.1787
19799,large_carnivores,people,CL,NO,0.1833,0.185
19800,non-insect_invertebrates,trees,CL,NO,0.1581,0.1871
19801,aquatic_mammals,trees,CL,NO,0.1436,0.1714
19802,specialized utility vehicles,household_furniture,CL,NO,0.1763,0.1865
19803,large_natural_outdoor_scenes,large_natural_outdoor_scenes,OL,YES,0.1954,0.1925
19804,food_containers,household_electrical_devices,CL,NO,0.1724,0.1921
19805,people,insects,CL,NO,0.1702,0.1725
19806,food_containers,large_omnivores_and_herbivores,CL,NO,0.115,0.1536
19807,non-insect_invertebrates,fruit_and_vegetables,CL,NO,0.1552,0.1787
19808,people,trees,OL,YES,0.1276,0.1559
19809,fruit_and_vegetables,household_furniture,CL,NO,0.1644,0.1674
19810,fish,large_natural_outdoor_scenes,CL,NO,0.1653,0.182
19811,medium_mammals,food_containers,CL,NO,0.1455,0.188
19812,large_natural_outdoor_scenes,people,CL,NO,0.1696,0.1584
19813,household_electrical_devices,fish,CL,NO,0.10767,0.1322
19814,medium_mammals,trees,CL,NO,0.1719,0.1908
19815,medium_mammals,small_mammals,CL,NO,0.222,0.2026
19816,aquatic_mammals,trees,CL,NO,0.1537,0.177
19817,flowers,large_carnivores,CL,NO,0.1779,0.1675
19818,people,people,OL,YES,0.1473,0.1509
19819,people,people,OL,YES,0.1542,0.143
19820,aquatic_mammals,medium_mammals,OL,YES,0.1879,0.1794
19821,trees,specialized utility vehicles,CL,NO,0.1512,0.1785
19822,fruit_and_vegetables,reptiles,CL,NO,0.1488,0.1855
19823,insects,household_furniture,CL,NO,0.1459,0.1606
19824,trees,non-insect_invertebrates,CL,NO,0.1948,0.198
19825,large_carnivores,standard transportation vehicles,CL,NO,0.1376,0.1536
19826,medium_mammals,food_containers,CL,NO,0.1086,0.1459
19827,food_containers,medium_mammals,CL,NO,0.1647,0.171
19828,trees,small_mammals,CL,NO,0.2042,0.193
19829,large_carnivores,aquatic_mammals,CL,NO,0.1705,0.1816
19830,flowers,large_omnivores_and_herbivores,CL,NO,0.1963,0.2192
19831,non-insect_invertebrates,household_furniture,CL,NO,0.1567,0.1813
19832,non-insect_invertebrates,aquatic_mammals,CL,NO,0.1888,0.1906
19833,specialized utility vehicles,household_furniture,CL,NO,0.1692,0.1812
19834,large_natural_outdoor_scenes,insects,CL,NO,0.1847,0.1989
19835,large_natural_outdoor_scenes,large_omnivores_and_herbivores,CL,NO,0.1713,0.1847
19836,specialized utility vehicles,fruit_and_vegetables,CL,NO,0.14,0.1709
19837,flowers,fruit_and_vegetables,CL,NO,0.2026,0.2031
19838,food_containers,large_man-made_outdoor_things,CL,NO,0.1316,0.1404
19839,flowers,food_containers,CL,NO,0.17,0.194
19840,large_carnivores,people,CL,NO,0.1631,0.162
19841,standard transportation vehicles,large_omnivores_and_herbivores,CL,NO,0.1718,0.1735
19842,fish,food_containers,CL,NO,0.1453,0.1692
19843,specialized utility vehicles,non-insect_invertebrates,CL,NO,0.1667,0.1564
19844,large_natural_outdoor_scenes,insects,CL,NO,0.1888,0.1906
19845,fish,flowers,CL,NO,0.1497,0.1816
19846,people,fish,CL,NO,0.1642,0.1731
19847,reptiles,non-insect_invertebrates,OL,YES,0.1887,0.1858
19848,large_natural_outdoor_scenes,insects,CL,NO,0.1919,0.1888
19849,standard transportation vehicles,large_carnivores,CL,NO,0.1263,0.1271
19850,large_omnivores_and_herbivores,insects,CL,NO,0.1827,0.1814
19851,fruit_and_vegetables,household_furniture,CL,NO,0.1871,0.1891
19852,people,insects,CL,NO,0.1887,0.2041
19853,household_furniture,people,CL,NO,0.1669,0.1721
19854,fish,household_electrical_devices,CL,NO,0.1567,0.1835
19855,household_furniture,large_carnivores,CL,NO,0.1092,0.08997
19856,food_containers,specialized utility vehicles,CL,NO,0.1414,0.1667
19857,food_containers,household_electrical_devices,CL,NO,0.1865,0.1892
19858,reptiles,aquatic_mammals,OL,YES,0.2435,0.2086
19859,large_omnivores_and_herbivores,large_natural_outdoor_scenes,CL,NO,0.1669,0.1819
19860,household_furniture,fruit_and_vegetables,CL,NO,0.1247,0.1614
19861,large_natural_outdoor_scenes,fruit_and_vegetables,CL,NO,0.1656,0.1799
19862,insects,large_natural_outdoor_scenes,CL,NO,0.1619,0.1733
19863,food_containers,trees,CL,NO,0.1381,0.1714
19864,food_containers,household_electrical_devices,CL,NO,0.1754,0.1759
19865,reptiles,small_mammals,CL,NO,0.1984,0.1824
19866,reptiles,fruit_and_vegetables,CL,NO,0.1713,0.1859
19867,medium_mammals,large_carnivores,CL,NO,0.1796,0.1816
19868,food_containers,food_containers,CL,NO,0.1617,0.1649
