index,true_label,candidate_labels,complementary_label
31254,3,"['six'; 'zero'; 'eight'; 'three'; 'five']",zero
31255,6,"['two'; 'five'; 'seven'; 'four'; 'one']",five
31256,9,"['six'; 'eight'; 'four'; 'zero'; 'one']",zero
31257,7,"['zero'; 'one'; 'nine'; 'six'; 'two']",nine
31258,2,"['seven'; 'six'; 'nine'; 'one'; 'zero']",zero
31259,8,"['three'; 'nine'; 'zero'; 'five'; 'four']",zero
31260,8,"['nine'; 'zero'; 'five'; 'three'; 'four']",zero
31261,9,"['eight'; 'one'; 'six'; 'zero'; 'four']",zero
31262,9,"['one'; 'four'; 'six'; 'zero'; 'eight']",zero
31263,0,"['four'; 'one'; 'zero'; 'six'; 'nine']",zero
31264,1,"['one'; 'eight'; 'three'; 'four'; 'two']",eight
31265,1,"['three'; 'eight'; 'two'; 'four'; 'one']",eight
31266,5,"['two'; 'four'; 'three'; 'zero'; 'five']",zero
31267,2,"['zero'; 'nine'; 'six'; 'seven'; 'one']",nine
31268,6,"['five'; 'four'; 'seven'; 'one'; 'two']",four
31269,3,"['eight'; 'six'; 'three'; 'five'; 'zero']",zero
31270,6,"['five'; 'four'; 'two'; 'seven'; 'one']",four
31271,7,"['nine'; 'one'; 'zero'; 'two'; 'six']",zero
31272,0,"['six'; 'four'; 'nine'; 'zero'; 'one']",zero
31273,8,"['nine'; 'three'; 'five'; 'zero'; 'four']",zero
31274,3,"['three'; 'five'; 'zero'; 'eight'; 'six']",zero
31275,9,"['four'; 'eight'; 'one'; 'six'; 'zero']",zero
31276,2,"['one'; 'zero'; 'six'; 'seven'; 'nine']",zero
31277,0,"['one'; 'four'; 'six'; 'zero'; 'nine']",zero
31278,1,"['eight'; 'one'; 'two'; 'three'; 'four']",one
31279,1,"['one'; 'three'; 'eight'; 'two'; 'four']",three
31280,1,"['one'; 'two'; 'three'; 'eight'; 'four']",eight
31281,2,"['seven'; 'zero'; 'one'; 'nine'; 'six']",zero
31282,1,"['four'; 'two'; 'one'; 'three'; 'eight']",one
31283,3,"['three'; 'five'; 'eight'; 'zero'; 'six']",zero
31284,7,"['zero'; 'two'; 'one'; 'nine'; 'six']",zero
31285,4,"['eight'; 'four'; 'seven'; 'six'; 'three']",four
31286,1,"['three'; 'eight'; 'two'; 'one'; 'four']",eight
31287,5,"['zero'; 'five'; 'two'; 'four'; 'three']",zero
31288,0,"['zero'; 'nine'; 'one'; 'six'; 'four']",nine
31289,6,"['one'; 'seven'; 'five'; 'two'; 'four']",five
31290,5,"['two'; 'five'; 'zero'; 'four'; 'three']",zero
31291,7,"['nine'; 'two'; 'six'; 'zero'; 'one']",zero
31292,8,"['nine'; 'four'; 'three'; 'zero'; 'five']",zero
31293,8,"['five'; 'zero'; 'four'; 'nine'; 'three']",zero
31294,6,"['two'; 'five'; 'four'; 'one'; 'seven']",five
31295,9,"['six'; 'eight'; 'four'; 'one'; 'zero']",zero
31296,1,"['one'; 'eight'; 'four'; 'two'; 'three']",eight
31297,0,"['one'; 'four'; 'nine'; 'zero'; 'six']",zero
31298,8,"['five'; 'nine'; 'three'; 'zero'; 'four']",zero
31299,9,"['eight'; 'four'; 'six'; 'zero'; 'one']",zero
31300,7,"['zero'; 'one'; 'nine'; 'two'; 'six']",zero
31301,5,"['five'; 'four'; 'two'; 'zero'; 'three']",zero
31302,5,"['four'; 'zero'; 'three'; 'five'; 'two']",zero
31303,6,"['five'; 'one'; 'two'; 'four'; 'seven']",one
31304,2,"['zero'; 'one'; 'seven'; 'six'; 'nine']",seven
31305,4,"['four'; 'eight'; 'seven'; 'six'; 'three']",eight
31306,8,"['nine'; 'four'; 'five'; 'three'; 'zero']",zero
31307,1,"['one'; 'eight'; 'three'; 'two'; 'four']",eight
31308,8,"['nine'; 'five'; 'four'; 'three'; 'zero']",zero
31309,9,"['six'; 'eight'; 'one'; 'four'; 'zero']",zero
31310,0,"['zero'; 'one'; 'six'; 'four'; 'nine']",zero
31311,3,"['zero'; 'five'; 'eight'; 'six'; 'three']",zero
31312,9,"['one'; 'four'; 'six'; 'zero'; 'eight']",zero
31313,8,"['nine'; 'three'; 'zero'; 'four'; 'five']",zero
31314,0,"['nine'; 'six'; 'zero'; 'one'; 'four']",zero
31315,4,"['four'; 'three'; 'six'; 'seven'; 'eight']",three
31316,5,"['zero'; 'four'; 'three'; 'five'; 'two']",zero
31317,4,"['three'; 'four'; 'seven'; 'eight'; 'six']",four
31318,1,"['one'; 'eight'; 'four'; 'two'; 'three']",eight
31319,7,"['one'; 'nine'; 'two'; 'six'; 'zero']",zero
31320,9,"['zero'; 'four'; 'six'; 'one'; 'eight']",four
31321,0,"['six'; 'four'; 'zero'; 'one'; 'nine']",zero
31322,4,"['eight'; 'six'; 'four'; 'seven'; 'three']",seven
31323,1,"['one'; 'four'; 'three'; 'eight'; 'two']",four
31324,4,"['six'; 'eight'; 'three'; 'seven'; 'four']",eight
31325,9,"['four'; 'zero'; 'one'; 'eight'; 'six']",zero
31326,9,"['four'; 'one'; 'zero'; 'eight'; 'six']",zero
31327,2,"['zero'; 'seven'; 'nine'; 'six'; 'one']",seven
31328,5,"['four'; 'two'; 'five'; 'three'; 'zero']",zero
31329,8,"['three'; 'five'; 'nine'; 'four'; 'zero']",zero
31330,7,"['two'; 'one'; 'zero'; 'nine'; 'six']",zero
31331,7,"['six'; 'nine'; 'zero'; 'one'; 'two']",zero
31332,1,"['two'; 'eight'; 'four'; 'three'; 'one']",eight
31333,8,"['nine'; 'five'; 'zero'; 'three'; 'four']",zero
31334,8,"['nine'; 'zero'; 'five'; 'three'; 'four']",zero
31335,5,"['zero'; 'three'; 'five'; 'four'; 'two']",zero
31336,9,"['six'; 'zero'; 'four'; 'one'; 'eight']",zero
31337,9,"['eight'; 'one'; 'six'; 'four'; 'zero']",zero
31338,2,"['seven'; 'six'; 'zero'; 'one'; 'nine']",zero
31339,6,"['five'; 'seven'; 'two'; 'four'; 'one']",five
31340,4,"['eight'; 'three'; 'six'; 'seven'; 'four']",three
31341,0,"['nine'; 'zero'; 'six'; 'one'; 'four']",zero
31342,6,"['five'; 'seven'; 'one'; 'four'; 'two']",one
31343,6,"['seven'; 'one'; 'five'; 'four'; 'two']",one
31344,5,"['two'; 'three'; 'five'; 'zero'; 'four']",zero
31345,3,"['eight'; 'three'; 'zero'; 'six'; 'five']",zero
31346,5,"['three'; 'four'; 'zero'; 'five'; 'two']",zero
31347,3,"['six'; 'five'; 'zero'; 'eight'; 'three']",zero
31348,1,"['three'; 'eight'; 'one'; 'two'; 'four']",three
31349,3,"['eight'; 'zero'; 'five'; 'six'; 'three']",zero
31350,0,"['one'; 'zero'; 'six'; 'four'; 'nine']",zero
31351,9,"['eight'; 'six'; 'one'; 'four'; 'zero']",zero
31352,5,"['four'; 'three'; 'zero'; 'five'; 'two']",zero
31353,9,"['four'; 'eight'; 'zero'; 'six'; 'one']",zero
31354,2,"['one'; 'seven'; 'zero'; 'six'; 'nine']",zero
31355,8,"['five'; 'nine'; 'zero'; 'four'; 'three']",zero
31356,0,"['zero'; 'one'; 'nine'; 'six'; 'four']",nine
31357,1,"['four'; 'three'; 'one'; 'two'; 'eight']",one
31358,9,"['eight'; 'four'; 'one'; 'six'; 'zero']",zero
31359,4,"['six'; 'eight'; 'seven'; 'three'; 'four']",eight
31360,2,"['nine'; 'seven'; 'six'; 'one'; 'zero']",seven
31361,0,"['zero'; 'one'; 'four'; 'six'; 'nine']",zero
31362,7,"['two'; 'six'; 'nine'; 'zero'; 'one']",zero
31363,6,"['five'; 'seven'; 'four'; 'two'; 'one']",four
31364,9,"['six'; 'eight'; 'zero'; 'one'; 'four']",zero
31365,1,"['two'; 'four'; 'one'; 'three'; 'eight']",four
31366,1,"['three'; 'eight'; 'four'; 'one'; 'two']",eight
31367,0,"['nine'; 'one'; 'zero'; 'six'; 'four']",zero
31368,6,"['one'; 'two'; 'seven'; 'five'; 'four']",one
31369,0,"['six'; 'four'; 'one'; 'zero'; 'nine']",zero
31370,1,"['eight'; 'one'; 'four'; 'three'; 'two']",one
31371,6,"['seven'; 'four'; 'one'; 'two'; 'five']",four
31372,2,"['nine'; 'seven'; 'zero'; 'one'; 'six']",zero
31373,2,"['one'; 'nine'; 'six'; 'seven'; 'zero']",zero
31374,7,"['zero'; 'nine'; 'one'; 'six'; 'two']",nine
31375,1,"['two'; 'eight'; 'four'; 'one'; 'three']",eight
31376,9,"['zero'; 'eight'; 'six'; 'four'; 'one']",eight
31377,1,"['eight'; 'two'; 'three'; 'one'; 'four']",two
31378,4,"['six'; 'four'; 'eight'; 'seven'; 'three']",eight
31379,3,"['five'; 'eight'; 'zero'; 'three'; 'six']",zero
31380,8,"['four'; 'three'; 'nine'; 'five'; 'zero']",zero
31381,2,"['six'; 'seven'; 'zero'; 'one'; 'nine']",zero
31382,7,"['zero'; 'two'; 'nine'; 'one'; 'six']",nine
31383,7,"['six'; 'one'; 'two'; 'zero'; 'nine']",zero
31384,1,"['four'; 'eight'; 'one'; 'two'; 'three']",four
31385,7,"['nine'; 'two'; 'one'; 'zero'; 'six']",zero
31386,1,"['one'; 'two'; 'eight'; 'three'; 'four']",eight
31387,7,"['two'; 'nine'; 'six'; 'zero'; 'one']",zero
31388,2,"['seven'; 'nine'; 'one'; 'zero'; 'six']",zero
31389,0,"['nine'; 'one'; 'four'; 'six'; 'zero']",zero
31390,8,"['three'; 'four'; 'zero'; 'five'; 'nine']",zero
31391,7,"['two'; 'one'; 'nine'; 'six'; 'zero']",zero
31392,0,"['four'; 'six'; 'nine'; 'one'; 'zero']",zero
31393,0,"['zero'; 'one'; 'nine'; 'six'; 'four']",four
31394,9,"['zero'; 'six'; 'one'; 'four'; 'eight']",six
31395,3,"['three'; 'five'; 'six'; 'eight'; 'zero']",zero
31396,7,"['zero'; 'one'; 'nine'; 'two'; 'six']",zero
31397,6,"['two'; 'seven'; 'four'; 'five'; 'one']",seven
31398,7,"['one'; 'two'; 'nine'; 'zero'; 'six']",zero
31399,8,"['five'; 'zero'; 'nine'; 'four'; 'three']",zero
31400,9,"['one'; 'four'; 'eight'; 'zero'; 'six']",zero
31401,2,"['one'; 'zero'; 'nine'; 'six'; 'seven']",zero
31402,5,"['zero'; 'three'; 'five'; 'four'; 'two']",zero
31403,4,"['seven'; 'eight'; 'three'; 'four'; 'six']",eight
31404,3,"['eight'; 'zero'; 'six'; 'five'; 'three']",zero
31405,9,"['eight'; 'six'; 'zero'; 'four'; 'one']",zero
31406,1,"['four'; 'three'; 'two'; 'one'; 'eight']",eight
31407,4,"['eight'; 'seven'; 'three'; 'four'; 'six']",seven
31408,7,"['two'; 'one'; 'zero'; 'six'; 'nine']",zero
31409,3,"['three'; 'zero'; 'five'; 'six'; 'eight']",zero
31410,0,"['zero'; 'one'; 'four'; 'six'; 'nine']",zero
31411,6,"['one'; 'four'; 'two'; 'seven'; 'five']",four
31412,4,"['four'; 'six'; 'three'; 'seven'; 'eight']",six
31413,5,"['two'; 'five'; 'zero'; 'four'; 'three']",zero
31414,8,"['four'; 'nine'; 'zero'; 'five'; 'three']",zero
31415,5,"['zero'; 'two'; 'four'; 'three'; 'five']",zero
31416,4,"['three'; 'four'; 'eight'; 'seven'; 'six']",eight
31417,9,"['zero'; 'eight'; 'four'; 'six'; 'one']",four
31418,5,"['five'; 'zero'; 'two'; 'three'; 'four']",zero
31419,4,"['seven'; 'eight'; 'three'; 'six'; 'four']",eight
31420,1,"['one'; 'three'; 'four'; 'eight'; 'two']",three
31421,1,"['four'; 'two'; 'three'; 'eight'; 'one']",eight
31422,2,"['seven'; 'nine'; 'zero'; 'one'; 'six']",zero
31423,7,"['two'; 'nine'; 'zero'; 'six'; 'one']",zero
31424,5,"['zero'; 'two'; 'three'; 'four'; 'five']",zero
31425,0,"['four'; 'nine'; 'one'; 'zero'; 'six']",zero
31426,9,"['eight'; 'six'; 'four'; 'one'; 'zero']",zero
31427,1,"['three'; 'one'; 'two'; 'four'; 'eight']",one
31428,3,"['eight'; 'five'; 'three'; 'six'; 'zero']",zero
31429,2,"['six'; 'nine'; 'seven'; 'one'; 'zero']",zero
31430,0,"['six'; 'one'; 'nine'; 'zero'; 'four']",zero
31431,3,"['five'; 'six'; 'three'; 'eight'; 'zero']",zero
31432,1,"['eight'; 'four'; 'three'; 'one'; 'two']",four
31433,4,"['three'; 'six'; 'seven'; 'four'; 'eight']",six
31434,5,"['four'; 'zero'; 'five'; 'two'; 'three']",zero
31435,5,"['two'; 'three'; 'zero'; 'four'; 'five']",zero
31436,4,"['eight'; 'four'; 'six'; 'seven'; 'three']",seven
31437,6,"['five'; 'one'; 'four'; 'seven'; 'two']",one
31438,4,"['three'; 'four'; 'eight'; 'seven'; 'six']",eight
31439,7,"['zero'; 'six'; 'two'; 'one'; 'nine']",zero
31440,8,"['zero'; 'four'; 'nine'; 'three'; 'five']",zero
31441,8,"['three'; 'five'; 'nine'; 'zero'; 'four']",zero
31442,5,"['four'; 'zero'; 'three'; 'two'; 'five']",zero
31443,9,"['eight'; 'zero'; 'one'; 'six'; 'four']",zero
31444,8,"['three'; 'zero'; 'five'; 'four'; 'nine']",zero
31445,0,"['four'; 'one'; 'six'; 'zero'; 'nine']",zero
31446,3,"['five'; 'eight'; 'six'; 'three'; 'zero']",zero
31447,1,"['four'; 'three'; 'eight'; 'two'; 'one']",eight
31448,4,"['four'; 'six'; 'seven'; 'eight'; 'three']",six
31449,2,"['seven'; 'one'; 'zero'; 'nine'; 'six']",zero
31450,3,"['eight'; 'six'; 'three'; 'zero'; 'five']",zero
31451,3,"['eight'; 'zero'; 'five'; 'six'; 'three']",zero
31452,3,"['eight'; 'six'; 'five'; 'three'; 'zero']",zero
31453,4,"['eight'; 'seven'; 'three'; 'six'; 'four']",seven
31454,2,"['six'; 'zero'; 'one'; 'seven'; 'nine']",zero
31455,5,"['two'; 'three'; 'five'; 'four'; 'zero']",zero
31456,9,"['one'; 'zero'; 'four'; 'eight'; 'six']",zero
31457,6,"['two'; 'seven'; 'four'; 'five'; 'one']",four
31458,4,"['eight'; 'six'; 'four'; 'three'; 'seven']",three
31459,7,"['one'; 'six'; 'two'; 'zero'; 'nine']",zero
31460,7,"['zero'; 'one'; 'nine'; 'two'; 'six']",zero
31461,8,"['five'; 'nine'; 'four'; 'zero'; 'three']",zero
31462,2,"['six'; 'nine'; 'seven'; 'one'; 'zero']",zero
31463,0,"['one'; 'zero'; 'nine'; 'four'; 'six']",zero
31464,6,"['four'; 'two'; 'five'; 'seven'; 'one']",two
31465,1,"['eight'; 'three'; 'two'; 'four'; 'one']",three
31466,0,"['nine'; 'four'; 'one'; 'zero'; 'six']",zero
31467,2,"['seven'; 'zero'; 'nine'; 'six'; 'one']",zero
31468,8,"['five'; 'zero'; 'nine'; 'three'; 'four']",zero
31469,3,"['eight'; 'five'; 'zero'; 'six'; 'three']",zero
31470,0,"['one'; 'six'; 'nine'; 'four'; 'zero']",zero
31471,4,"['four'; 'three'; 'seven'; 'eight'; 'six']",three
31472,5,"['two'; 'five'; 'four'; 'three'; 'zero']",zero
31473,5,"['two'; 'three'; 'five'; 'four'; 'zero']",zero
31474,8,"['zero'; 'five'; 'three'; 'nine'; 'four']",five
31475,6,"['seven'; 'one'; 'five'; 'two'; 'four']",one
31476,0,"['one'; 'four'; 'nine'; 'zero'; 'six']",zero
31477,7,"['zero'; 'two'; 'one'; 'six'; 'nine']",zero
31478,1,"['one'; 'two'; 'three'; 'four'; 'eight']",eight
31479,8,"['four'; 'nine'; 'three'; 'zero'; 'five']",zero
31480,9,"['zero'; 'four'; 'one'; 'six'; 'eight']",zero
31481,6,"['one'; 'two'; 'five'; 'seven'; 'four']",four
31482,3,"['eight'; 'five'; 'three'; 'zero'; 'six']",zero
31483,2,"['nine'; 'one'; 'zero'; 'six'; 'seven']",zero
31484,4,"['seven'; 'three'; 'four'; 'six'; 'eight']",three
31485,7,"['nine'; 'two'; 'six'; 'one'; 'zero']",zero
31486,8,"['four'; 'zero'; 'three'; 'nine'; 'five']",zero
31487,1,"['two'; 'one'; 'eight'; 'four'; 'three']",one
31488,3,"['zero'; 'six'; 'eight'; 'five'; 'three']",zero
31489,5,"['two'; 'five'; 'zero'; 'three'; 'four']",zero
31490,0,"['one'; 'four'; 'zero'; 'six'; 'nine']",zero
31491,6,"['four'; 'two'; 'five'; 'seven'; 'one']",two
31492,2,"['six'; 'nine'; 'one'; 'zero'; 'seven']",zero
31493,2,"['one'; 'nine'; 'six'; 'zero'; 'seven']",zero
31494,1,"['two'; 'eight'; 'three'; 'four'; 'one']",eight
31495,5,"['two'; 'three'; 'four'; 'five'; 'zero']",zero
31496,5,"['zero'; 'five'; 'three'; 'two'; 'four']",zero
31497,0,"['zero'; 'one'; 'nine'; 'four'; 'six']",zero
31498,1,"['one'; 'three'; 'two'; 'four'; 'eight']",three
31499,5,"['five'; 'zero'; 'two'; 'four'; 'three']",zero
31500,6,"['two'; 'five'; 'seven'; 'one'; 'four']",five
31501,4,"['four'; 'eight'; 'seven'; 'three'; 'six']",eight
31502,0,"['six'; 'nine'; 'one'; 'four'; 'zero']",zero
31503,2,"['one'; 'six'; 'nine'; 'zero'; 'seven']",zero
31504,3,"['zero'; 'eight'; 'five'; 'six'; 'three']",eight
31505,0,"['nine'; 'four'; 'zero'; 'one'; 'six']",nine
31506,2,"['seven'; 'zero'; 'nine'; 'one'; 'six']",zero
31507,8,"['four'; 'nine'; 'five'; 'zero'; 'three']",zero
31508,2,"['six'; 'zero'; 'nine'; 'seven'; 'one']",zero
31509,0,"['four'; 'one'; 'zero'; 'nine'; 'six']",zero
31510,7,"['two'; 'nine'; 'one'; 'six'; 'zero']",zero
31511,1,"['four'; 'eight'; 'one'; 'two'; 'three']",four
31512,2,"['nine'; 'zero'; 'one'; 'six'; 'seven']",zero
31513,2,"['zero'; 'seven'; 'six'; 'nine'; 'one']",seven
31514,4,"['three'; 'six'; 'seven'; 'eight'; 'four']",six
31515,3,"['zero'; 'six'; 'five'; 'eight'; 'three']",zero
31516,6,"['two'; 'four'; 'five'; 'seven'; 'one']",four
31517,4,"['seven'; 'six'; 'eight'; 'three'; 'four']",three
31518,0,"['four'; 'nine'; 'six'; 'zero'; 'one']",zero
31519,5,"['zero'; 'five'; 'four'; 'three'; 'two']",four
31520,5,"['zero'; 'three'; 'five'; 'four'; 'two']",zero
31521,6,"['five'; 'four'; 'one'; 'two'; 'seven']",one
31522,4,"['seven'; 'four'; 'six'; 'eight'; 'three']",eight
31523,7,"['zero'; 'nine'; 'one'; 'six'; 'two']",nine
31524,9,"['four'; 'zero'; 'six'; 'eight'; 'one']",zero
31525,8,"['four'; 'three'; 'zero'; 'five'; 'nine']",zero
31526,1,"['four'; 'three'; 'one'; 'two'; 'eight']",three
31527,7,"['nine'; 'two'; 'zero'; 'six'; 'one']",zero
31528,8,"['four'; 'three'; 'five'; 'nine'; 'zero']",zero
31529,1,"['eight'; 'three'; 'four'; 'two'; 'one']",three
31530,8,"['nine'; 'three'; 'zero'; 'four'; 'five']",zero
31531,7,"['two'; 'nine'; 'six'; 'one'; 'zero']",zero
31532,9,"['eight'; 'four'; 'zero'; 'six'; 'one']",zero
31533,7,"['two'; 'nine'; 'zero'; 'six'; 'one']",zero
31534,1,"['eight'; 'three'; 'two'; 'one'; 'four']",three
31535,0,"['one'; 'nine'; 'zero'; 'four'; 'six']",nine
31536,4,"['eight'; 'seven'; 'six'; 'four'; 'three']",seven
31537,1,"['three'; 'eight'; 'one'; 'two'; 'four']",three
31538,3,"['five'; 'six'; 'zero'; 'three'; 'eight']",zero
31539,4,"['eight'; 'four'; 'seven'; 'three'; 'six']",three
31540,8,"['zero'; 'five'; 'nine'; 'four'; 'three']",five
31541,4,"['seven'; 'four'; 'six'; 'eight'; 'three']",eight
31542,7,"['one'; 'zero'; 'nine'; 'two'; 'six']",zero
31543,4,"['six'; 'seven'; 'eight'; 'four'; 'three']",seven
31544,3,"['five'; 'three'; 'eight'; 'zero'; 'six']",zero
31545,5,"['four'; 'five'; 'zero'; 'two'; 'three']",zero
31546,2,"['six'; 'nine'; 'one'; 'seven'; 'zero']",zero
31547,7,"['one'; 'six'; 'nine'; 'zero'; 'two']",zero
31548,3,"['six'; 'eight'; 'zero'; 'five'; 'three']",zero
31549,4,"['seven'; 'four'; 'three'; 'eight'; 'six']",three
31550,7,"['six'; 'two'; 'one'; 'nine'; 'zero']",zero
31551,9,"['one'; 'four'; 'six'; 'eight'; 'zero']",zero
31552,4,"['three'; 'eight'; 'seven'; 'four'; 'six']",eight
31553,7,"['one'; 'nine'; 'six'; 'zero'; 'two']",zero
31554,5,"['five'; 'zero'; 'four'; 'two'; 'three']",zero
31555,2,"['nine'; 'one'; 'seven'; 'zero'; 'six']",zero
31556,1,"['two'; 'eight'; 'three'; 'four'; 'one']",eight
31557,6,"['five'; 'four'; 'one'; 'seven'; 'two']",one
31558,7,"['zero'; 'one'; 'nine'; 'two'; 'six']",zero
31559,3,"['zero'; 'five'; 'eight'; 'six'; 'three']",zero
31560,7,"['six'; 'zero'; 'nine'; 'one'; 'two']",zero
31561,9,"['four'; 'zero'; 'eight'; 'one'; 'six']",zero
31562,3,"['three'; 'zero'; 'five'; 'eight'; 'six']",zero
31563,4,"['seven'; 'three'; 'eight'; 'six'; 'four']",three
31564,3,"['six'; 'five'; 'eight'; 'zero'; 'three']",zero
31565,9,"['zero'; 'eight'; 'one'; 'four'; 'six']",zero
31566,9,"['six'; 'one'; 'eight'; 'zero'; 'four']",zero
31567,0,"['nine'; 'zero'; 'one'; 'six'; 'four']",zero
31568,6,"['seven'; 'four'; 'two'; 'one'; 'five']",four
31569,8,"['nine'; 'five'; 'three'; 'zero'; 'four']",zero
31570,1,"['four'; 'one'; 'eight'; 'two'; 'three']",one
31571,7,"['one'; 'zero'; 'two'; 'nine'; 'six']",zero
31572,6,"['seven'; 'two'; 'five'; 'four'; 'one']",two
31573,9,"['six'; 'eight'; 'one'; 'four'; 'zero']",zero
31574,4,"['six'; 'eight'; 'three'; 'four'; 'seven']",eight
31575,0,"['one'; 'four'; 'zero'; 'nine'; 'six']",zero
31576,7,"['six'; 'one'; 'zero'; 'two'; 'nine']",zero
31577,6,"['four'; 'five'; 'one'; 'two'; 'seven']",five
31578,1,"['two'; 'four'; 'eight'; 'three'; 'one']",four
31579,3,"['five'; 'eight'; 'six'; 'zero'; 'three']",zero
31580,4,"['seven'; 'six'; 'four'; 'three'; 'eight']",three
31581,0,"['nine'; 'six'; 'one'; 'zero'; 'four']",zero
31582,3,"['five'; 'six'; 'zero'; 'eight'; 'three']",zero
31583,4,"['six'; 'three'; 'four'; 'eight'; 'seven']",three
31584,5,"['zero'; 'two'; 'three'; 'five'; 'four']",zero
31585,6,"['five'; 'one'; 'two'; 'seven'; 'four']",one
31586,6,"['five'; 'seven'; 'four'; 'two'; 'one']",four
31587,3,"['three'; 'eight'; 'zero'; 'five'; 'six']",zero
31588,6,"['four'; 'one'; 'seven'; 'two'; 'five']",one
31589,7,"['one'; 'two'; 'nine'; 'zero'; 'six']",zero
31590,5,"['three'; 'four'; 'zero'; 'two'; 'five']",zero
31591,8,"['zero'; 'four'; 'five'; 'three'; 'nine']",five
31592,1,"['two'; 'four'; 'one'; 'eight'; 'three']",four
31593,9,"['six'; 'eight'; 'one'; 'zero'; 'four']",zero
31594,7,"['six'; 'two'; 'zero'; 'nine'; 'one']",zero
31595,3,"['six'; 'eight'; 'three'; 'five'; 'zero']",zero
31596,3,"['five'; 'six'; 'zero'; 'three'; 'eight']",zero
31597,1,"['three'; 'eight'; 'four'; 'two'; 'one']",one
31598,4,"['eight'; 'seven'; 'four'; 'three'; 'six']",three
31599,8,"['three'; 'nine'; 'zero'; 'five'; 'four']",zero
31600,8,"['zero'; 'nine'; 'three'; 'four'; 'five']",nine
31601,4,"['three'; 'six'; 'eight'; 'seven'; 'four']",eight
31602,3,"['zero'; 'eight'; 'six'; 'five'; 'three']",eight
31603,2,"['seven'; 'one'; 'zero'; 'nine'; 'six']",zero
31604,0,"['six'; 'one'; 'nine'; 'zero'; 'four']",zero
31605,9,"['four'; 'eight'; 'six'; 'one'; 'zero']",zero
31606,6,"['seven'; 'two'; 'one'; 'five'; 'four']",four
31607,8,"['three'; 'five'; 'zero'; 'four'; 'nine']",zero
31608,2,"['nine'; 'seven'; 'one'; 'zero'; 'six']",zero
31609,2,"['one'; 'seven'; 'zero'; 'nine'; 'six']",zero
31610,3,"['six'; 'zero'; 'five'; 'three'; 'eight']",zero
31611,8,"['five'; 'three'; 'four'; 'zero'; 'nine']",zero
31612,6,"['two'; 'one'; 'four'; 'seven'; 'five']",one
31613,6,"['two'; 'seven'; 'four'; 'one'; 'five']",four
31614,7,"['two'; 'nine'; 'six'; 'zero'; 'one']",zero
31615,5,"['two'; 'five'; 'zero'; 'three'; 'four']",zero
31616,2,"['one'; 'six'; 'seven'; 'zero'; 'nine']",zero
31617,2,"['one'; 'six'; 'nine'; 'seven'; 'zero']",zero
31618,5,"['four'; 'three'; 'zero'; 'two'; 'five']",zero
31619,6,"['seven'; 'two'; 'five'; 'one'; 'four']",two
31620,6,"['two'; 'seven'; 'five'; 'one'; 'four']",seven
31621,9,"['eight'; 'four'; 'zero'; 'six'; 'one']",zero
31622,8,"['three'; 'five'; 'zero'; 'nine'; 'four']",zero
31623,6,"['one'; 'five'; 'seven'; 'two'; 'four']",five
31624,9,"['six'; 'eight'; 'zero'; 'one'; 'four']",zero
31625,0,"['six'; 'zero'; 'nine'; 'four'; 'one']",zero
31626,6,"['five'; 'four'; 'one'; 'seven'; 'two']",one
31627,3,"['zero'; 'six'; 'five'; 'three'; 'eight']",zero
31628,0,"['one'; 'four'; 'six'; 'nine'; 'zero']",zero
31629,6,"['four'; 'five'; 'one'; 'two'; 'seven']",five
31630,8,"['zero'; 'five'; 'three'; 'four'; 'nine']",five
31631,3,"['zero'; 'three'; 'five'; 'eight'; 'six']",zero
31632,4,"['six'; 'three'; 'seven'; 'four'; 'eight']",three
31633,1,"['one'; 'eight'; 'two'; 'three'; 'four']",eight
31634,2,"['seven'; 'zero'; 'nine'; 'six'; 'one']",zero
31635,2,"['zero'; 'one'; 'seven'; 'nine'; 'six']",seven
31636,3,"['three'; 'zero'; 'eight'; 'six'; 'five']",zero
31637,5,"['five'; 'four'; 'zero'; 'two'; 'three']",zero
31638,2,"['six'; 'one'; 'zero'; 'seven'; 'nine']",zero
31639,0,"['four'; 'one'; 'six'; 'nine'; 'zero']",zero
31640,1,"['two'; 'eight'; 'one'; 'four'; 'three']",eight
31641,3,"['six'; 'three'; 'eight'; 'five'; 'zero']",zero
31642,1,"['two'; 'four'; 'eight'; 'three'; 'one']",four
31643,7,"['six'; 'two'; 'nine'; 'one'; 'zero']",zero
31644,5,"['zero'; 'two'; 'four'; 'five'; 'three']",zero
31645,6,"['one'; 'four'; 'seven'; 'two'; 'five']",four
31646,6,"['one'; 'four'; 'seven'; 'five'; 'two']",four
31647,1,"['eight'; 'three'; 'four'; 'one'; 'two']",three
31648,7,"['zero'; 'six'; 'nine'; 'two'; 'one']",zero
31649,5,"['two'; 'five'; 'three'; 'four'; 'zero']",zero
31650,5,"['four'; 'zero'; 'two'; 'three'; 'five']",zero
31651,5,"['three'; 'two'; 'five'; 'zero'; 'four']",zero
31652,9,"['one'; 'six'; 'four'; 'zero'; 'eight']",zero
31653,9,"['eight'; 'six'; 'four'; 'one'; 'zero']",zero
31654,6,"['one'; 'four'; 'five'; 'seven'; 'two']",four
31655,8,"['three'; 'five'; 'four'; 'zero'; 'nine']",zero
31656,8,"['nine'; 'five'; 'three'; 'zero'; 'four']",zero
31657,0,"['one'; 'four'; 'six'; 'nine'; 'zero']",zero
