index,true_label,candidate_labels,complementary_label
20378,18,"['insects'; 'flowers'; 'large man-made outdoor things']",flowers
20379,8,"['aquatic mammals'; 'vehicles 1'; 'large carnivores']",vehicles 1
20380,8,"['vehicles 1'; 'aquatic mammals'; 'large carnivores']",aquatic mammals
20381,0,"['large carnivores'; 'aquatic mammals'; 'food containers']",food containers
20382,4,"['flowers'; 'aquatic mammals'; 'household furniture']",aquatic mammals
20383,10,"['large carnivores'; 'fruit and vegetables'; 'household furniture']",fruit and vegetables
20384,16,"['large man-made outdoor things'; 'household furniture'; 'large omnivores and herbivores']",household furniture
20385,4,"['flowers'; 'household furniture'; 'aquatic mammals']",flowers
20386,7,"['people'; 'insects'; 'non-insect invertebrates']",people
20387,14,"['trees'; 'food containers'; 'people']",trees
20388,9,"['large natural outdoor scenes'; 'non-insect invertebrates'; 'household electrical devices']",household electrical devices
20389,14,"['trees'; 'food containers'; 'people']",trees
20390,19,"['large carnivores'; 'medium-sized mammals'; 'food containers']",large carnivores
20391,3,"['fish'; 'non-insect invertebrates'; 'vehicles 1']",fish
20392,19,"['food containers'; 'medium-sized mammals'; 'large carnivores']",food containers
20393,17,"['flowers'; 'insects'; 'fish']",fish
20394,0,"['large carnivores'; 'aquatic mammals'; 'food containers']",large carnivores
20395,4,"['aquatic mammals'; 'flowers'; 'household furniture']",household furniture
20396,16,"['large man-made outdoor things'; 'large omnivores and herbivores'; 'household furniture']",large man-made outdoor things
20397,18,"['insects'; 'flowers'; 'large man-made outdoor things']",flowers
20398,6,"['trees'; 'vehicles 2'; 'household furniture']",vehicles 2
20399,4,"['household furniture'; 'flowers'; 'aquatic mammals']",aquatic mammals
20400,19,"['medium-sized mammals'; 'large carnivores'; 'food containers']",food containers
20401,15,"['flowers'; 'trees'; 'medium-sized mammals']",flowers
20402,4,"['household furniture'; 'aquatic mammals'; 'flowers']",aquatic mammals
20403,1,"['vehicles 2'; 'fruit and vegetables'; 'insects']",fruit and vegetables
20404,15,"['medium-sized mammals'; 'flowers'; 'trees']",trees
20405,4,"['aquatic mammals'; 'flowers'; 'household furniture']",aquatic mammals
20406,19,"['large carnivores'; 'food containers'; 'medium-sized mammals']",food containers
20407,15,"['trees'; 'medium-sized mammals'; 'flowers']",trees
20408,13,"['large omnivores and herbivores'; 'fish'; 'large carnivores']",fish
20409,6,"['trees'; 'household furniture'; 'vehicles 2']",trees
20410,0,"['aquatic mammals'; 'food containers'; 'large carnivores']",food containers
20411,3,"['fish'; 'non-insect invertebrates'; 'vehicles 1']",fish
20412,9,"['non-insect invertebrates'; 'household electrical devices'; 'large natural outdoor scenes']",household electrical devices
20413,0,"['large carnivores'; 'aquatic mammals'; 'food containers']",food containers
20414,1,"['insects'; 'fruit and vegetables'; 'vehicles 2']",insects
20415,14,"['food containers'; 'trees'; 'people']",trees
20416,13,"['large omnivores and herbivores'; 'fish'; 'large carnivores']",fish
20417,12,"['medium-sized mammals'; 'food containers'; 'large omnivores and herbivores']",food containers
20418,7,"['non-insect invertebrates'; 'people'; 'insects']",people
20419,3,"['fish'; 'vehicles 1'; 'non-insect invertebrates']",fish
20420,8,"['vehicles 1'; 'aquatic mammals'; 'large carnivores']",aquatic mammals
20421,3,"['fish'; 'non-insect invertebrates'; 'vehicles 1']",fish
20422,1,"['insects'; 'vehicles 2'; 'fruit and vegetables']",insects
20423,9,"['non-insect invertebrates'; 'large natural outdoor scenes'; 'household electrical devices']",non-insect invertebrates
20424,7,"['insects'; 'people'; 'non-insect invertebrates']",people
20425,11,"['large natural outdoor scenes'; 'food containers'; 'flowers']",food containers
20426,17,"['insects'; 'fish'; 'flowers']",insects
20427,4,"['flowers'; 'household furniture'; 'aquatic mammals']",household furniture
20428,4,"['household furniture'; 'aquatic mammals'; 'flowers']",aquatic mammals
20429,18,"['large man-made outdoor things'; 'flowers'; 'insects']",flowers
20430,5,"['small mammals'; 'insects'; 'aquatic mammals']",aquatic mammals
20431,14,"['trees'; 'food containers'; 'people']",trees
20432,15,"['medium-sized mammals'; 'trees'; 'flowers']",trees
20433,7,"['insects'; 'people'; 'non-insect invertebrates']",people
20434,13,"['large omnivores and herbivores'; 'fish'; 'large carnivores']",fish
20435,12,"['medium-sized mammals'; 'food containers'; 'large omnivores and herbivores']",food containers
20436,2,"['trees'; 'flowers'; 'food containers']",trees
20437,12,"['large omnivores and herbivores'; 'medium-sized mammals'; 'food containers']",food containers
20438,4,"['aquatic mammals'; 'flowers'; 'household furniture']",aquatic mammals
20439,6,"['trees'; 'household furniture'; 'vehicles 2']",trees
20440,11,"['large natural outdoor scenes'; 'flowers'; 'food containers']",food containers
20441,6,"['trees'; 'vehicles 2'; 'household furniture']",Vehicles
20442,16,"['large omnivores and herbivores'; 'household furniture'; 'large man-made outdoor things']",household furniture
20443,15,"['trees'; 'flowers'; 'medium-sized mammals']",trees
20444,15,"['medium-sized mammals'; 'flowers'; 'trees']",flowers
20445,4,"['aquatic mammals'; 'household furniture'; 'flowers']",household furniture
20446,0,"['aquatic mammals'; 'food containers'; 'large carnivores']",food containers
20447,5,"['aquatic mammals'; 'small mammals'; 'insects']",aquatic mammals
20448,5,"['aquatic mammals'; 'insects'; 'small mammals']",aquatic mammals
20449,14,"['people'; 'food containers'; 'trees']",food containers
20450,13,"['large carnivores'; 'large omnivores and herbivores'; 'fish']",fish
20451,11,"['large natural outdoor scenes'; 'food containers'; 'flowers']",flowers
20452,1,"['insects'; 'fruit and vegetables'; 'vehicles 2']",Vehicles
20453,5,"['aquatic mammals'; 'small mammals'; 'insects']",aquatic mammals
20454,9,"['large natural outdoor scenes'; 'household electrical devices'; 'non-insect invertebrates']",household electrical devices
20455,10,"['household furniture'; 'fruit and vegetables'; 'large carnivores']",fruit and vegetables
20456,1,"['insects'; 'fruit and vegetables'; 'vehicles 2']",Vehicles
20457,2,"['trees'; 'flowers'; 'food containers']",food containers
20458,14,"['trees'; 'food containers'; 'people']",trees
20459,3,"['vehicles 1'; 'non-insect invertebrates'; 'fish']",fish
20460,8,"['aquatic mammals'; 'vehicles 1'; 'large carnivores']",vehicles 1
20461,12,"['food containers'; 'large omnivores and herbivores'; 'medium-sized mammals']",food containers
20462,6,"['household furniture'; 'trees'; 'vehicles 2']",trees
20463,16,"['household furniture'; 'large man-made outdoor things'; 'large omnivores and herbivores']",household furniture
20464,4,"['aquatic mammals'; 'flowers'; 'household furniture']",aquatic mammals
20465,3,"['vehicles 1'; 'non-insect invertebrates'; 'fish']",fish
20466,11,"['food containers'; 'flowers'; 'large natural outdoor scenes']",flowers
20467,11,"['flowers'; 'food containers'; 'large natural outdoor scenes']",flowers
20468,14,"['people'; 'food containers'; 'trees']",trees
20469,6,"['trees'; 'household furniture'; 'vehicles 2']",trees
20470,19,"['food containers'; 'large carnivores'; 'medium-sized mammals']",large carnivores
20471,15,"['trees'; 'medium-sized mammals'; 'flowers']",trees
20472,2,"['trees'; 'flowers'; 'food containers']",food containers
20473,9,"['non-insect invertebrates'; 'household electrical devices'; 'large natural outdoor scenes']",non-insect invertebrates
20474,15,"['medium-sized mammals'; 'flowers'; 'trees']",flowers
20475,7,"['people'; 'insects'; 'non-insect invertebrates']",people
20476,15,"['flowers'; 'medium-sized mammals'; 'trees']",trees
20477,14,"['trees'; 'people'; 'food containers']",trees
20478,0,"['large carnivores'; 'food containers'; 'aquatic mammals']",food containers
20479,1,"['insects'; 'vehicles 2'; 'fruit and vegetables']",Vehicles
20480,18,"['flowers'; 'large man-made outdoor things'; 'insects']",flowers
20481,17,"['insects'; 'flowers'; 'fish']",fish
20482,17,"['flowers'; 'fish'; 'insects']",fish
20483,16,"['large omnivores and herbivores'; 'household furniture'; 'large man-made outdoor things']",household furniture
20484,16,"['large man-made outdoor things'; 'large omnivores and herbivores'; 'household furniture']",large man-made outdoor things
20485,10,"['household furniture'; 'fruit and vegetables'; 'large carnivores']",household furniture
20486,13,"['large carnivores'; 'large omnivores and herbivores'; 'fish']",fish
20487,19,"['medium-sized mammals'; 'food containers'; 'large carnivores']",food containers
20488,12,"['large omnivores and herbivores'; 'medium-sized mammals'; 'food containers']",large omnivores and herbivores
20489,11,"['large natural outdoor scenes'; 'flowers'; 'food containers']",flowers
20490,0,"['large carnivores'; 'food containers'; 'aquatic mammals']",food containers
20491,17,"['insects'; 'flowers'; 'fish']",fish
20492,8,"['vehicles 1'; 'large carnivores'; 'aquatic mammals']",Vehicles
20493,2,"['food containers'; 'trees'; 'flowers']",food containers
20494,8,"['large carnivores'; 'aquatic mammals'; 'vehicles 1']",Vehicles
20495,16,"['large omnivores and herbivores'; 'large man-made outdoor things'; 'household furniture']",household furniture
20496,19,"['medium-sized mammals'; 'large carnivores'; 'food containers']",food containers
20497,2,"['trees'; 'flowers'; 'food containers']",food containers
20498,18,"['insects'; 'flowers'; 'large man-made outdoor things']",flowers
20499,5,"['aquatic mammals'; 'insects'; 'small mammals']",aquatic mammals
20500,11,"['flowers'; 'large natural outdoor scenes'; 'food containers']",flowers
20501,9,"['household electrical devices'; 'large natural outdoor scenes'; 'non-insect invertebrates']",household electrical devices
20502,2,"['trees'; 'flowers'; 'food containers']",food containers
20503,11,"['food containers'; 'large natural outdoor scenes'; 'flowers']",flowers
20504,19,"['medium-sized mammals'; 'large carnivores'; 'food containers']",food containers
20505,3,"['fish'; 'vehicles 1'; 'non-insect invertebrates']",fish
20506,19,"['food containers'; 'large carnivores'; 'medium-sized mammals']",food containers
20507,8,"['large carnivores'; 'vehicles 1'; 'aquatic mammals']",vehicles 1
20508,16,"['large man-made outdoor things'; 'household furniture'; 'large omnivores and herbivores']",household furniture
20509,14,"['people'; 'trees'; 'food containers']",trees
20510,15,"['flowers'; 'medium-sized mammals'; 'trees']",flowers
20511,14,"['people'; 'trees'; 'food containers']",trees
20512,14,"['trees'; 'food containers'; 'people']",trees
20513,9,"['non-insect invertebrates'; 'large natural outdoor scenes'; 'household electrical devices']",non-insect invertebrates
20514,15,"['trees'; 'medium-sized mammals'; 'flowers']",trees
20515,15,"['trees'; 'medium-sized mammals'; 'flowers']",trees
20516,16,"['large omnivores and herbivores'; 'household furniture'; 'large man-made outdoor things']",household furniture
20517,2,"['food containers'; 'trees'; 'flowers']",food containers
20518,18,"['large man-made outdoor things'; 'insects'; 'flowers']",flowers
20519,1,"['vehicles 2'; 'insects'; 'fruit and vegetables']",fruit and vegetables
20520,1,"['insects'; 'fruit and vegetables'; 'vehicles 2']",Vehicles
20521,15,"['medium-sized mammals'; 'trees'; 'flowers']",trees
20522,15,"['trees'; 'medium-sized mammals'; 'flowers']",trees
20523,19,"['food containers'; 'medium-sized mammals'; 'large carnivores']",food containers
20524,18,"['flowers'; 'insects'; 'large man-made outdoor things']",flowers
20525,5,"['small mammals'; 'aquatic mammals'; 'insects']",aquatic mammals
20526,13,"['large carnivores'; 'large omnivores and herbivores'; 'fish']",fish
20527,7,"['insects'; 'people'; 'non-insect invertebrates']",people
20528,15,"['medium-sized mammals'; 'flowers'; 'trees']",trees
20529,9,"['large natural outdoor scenes'; 'household electrical devices'; 'non-insect invertebrates']",household electrical devices
20530,10,"['large carnivores'; 'fruit and vegetables'; 'household furniture']",fruit and vegetables
20531,17,"['insects'; 'flowers'; 'fish']",fish
20532,10,"['household furniture'; 'large carnivores'; 'fruit and vegetables']",household furniture
20533,14,"['trees'; 'food containers'; 'people']",trees
20534,14,"['trees'; 'food containers'; 'people']",trees
20535,10,"['household furniture'; 'large carnivores'; 'fruit and vegetables']",household furniture
20536,18,"['insects'; 'flowers'; 'large man-made outdoor things']",flowers
20537,8,"['aquatic mammals'; 'vehicles 1'; 'large carnivores']",vehicles 1
20538,16,"['household furniture'; 'large man-made outdoor things'; 'large omnivores and herbivores']",household furniture
20539,2,"['flowers'; 'food containers'; 'trees']",food containers
20540,15,"['trees'; 'medium-sized mammals'; 'flowers']",Mammals
20541,13,"['large carnivores'; 'fish'; 'large omnivores and herbivores']",fish
20542,9,"['household electrical devices'; 'non-insect invertebrates'; 'large natural outdoor scenes']",non-insect invertebrates
20543,7,"['non-insect invertebrates'; 'people'; 'insects']",people
20544,1,"['fruit and vegetables'; 'vehicles 2'; 'insects']",vehicles 2
20545,0,"['large carnivores'; 'food containers'; 'aquatic mammals']",food containers
20546,18,"['flowers'; 'insects'; 'large man-made outdoor things']",flowers
20547,10,"['household furniture'; 'large carnivores'; 'fruit and vegetables']",fruit and vegetables
20548,18,"['flowers'; 'large man-made outdoor things'; 'insects']",flowers
20549,3,"['fish'; 'vehicles 1'; 'non-insect invertebrates']",fish
20550,13,"['large carnivores'; 'large omnivores and herbivores'; 'fish']",fish
20551,15,"['flowers'; 'trees'; 'medium-sized mammals']",trees
20552,0,"['food containers'; 'large carnivores'; 'aquatic mammals']",food containers
20553,3,"['non-insect invertebrates'; 'vehicles 1'; 'fish']",non-insect invertebrates
20554,15,"['medium-sized mammals'; 'flowers'; 'trees']",trees
20555,3,"['non-insect invertebrates'; 'fish'; 'vehicles 1']",non-insect invertebrates
