index,true_label,candidate_labels,complementary_label
28681,0,"['bird'; 'automobile']",bird
28682,8,"['truck'; 'cat']",truck
28683,8,"['truck'; 'cat']",truck
28684,9,"['frog'; 'ship']",frog
28685,1,"['deer'; 'dog']",deer
28686,2,"['deer'; 'cat']",cat
28687,8,"['cat'; 'truck']",cat
28688,1,"['dog'; 'deer']",dog
28689,2,"['deer'; 'cat']",deer
28690,6,"['cat'; 'truck']",truck
28691,5,"['automobile'; 'airplane']",automobile
28692,6,"['cat'; 'truck']",truck
28693,5,"['airplane'; 'automobile']",airplane
28694,1,"['dog'; 'deer']",dog
28695,7,"['truck'; 'airplane']",truck
28696,4,"['airplane'; 'horse']",airplane
28697,3,"['automobile'; 'truck']",truck
28698,3,"['automobile'; 'truck']",truck
28699,0,"['automobile'; 'bird']",automobile
28700,3,"['truck'; 'automobile']",truck
28701,9,"['frog'; 'ship']",frog
28702,9,"['frog'; 'ship']",frog
28703,0,"['bird'; 'automobile']",bird
28704,3,"['automobile'; 'truck']",truck
28705,2,"['deer'; 'cat']",deer
28706,8,"['truck'; 'cat']",cat
28707,8,"['cat'; 'truck']",cat
28708,2,"['deer'; 'cat']",cat
28709,9,"['frog'; 'ship']",frog
28710,7,"['truck'; 'airplane']",truck
28711,4,"['airplane'; 'horse']",airplane
28712,3,"['automobile'; 'truck']",truck
28713,9,"['frog'; 'ship']",frog
28714,9,"['ship'; 'frog']",frog
28715,7,"['airplane'; 'truck']",truck
28716,0,"['bird'; 'automobile']",automobile
28717,3,"['truck'; 'automobile']",truck
28718,5,"['automobile'; 'airplane']",automobile
28719,7,"['airplane'; 'truck']",truck
28720,5,"['airplane'; 'automobile']",airplane
28721,7,"['airplane'; 'truck']",truck
28722,6,"['cat'; 'truck']",cat
28723,5,"['automobile'; 'airplane']",automobile
28724,0,"['bird'; 'automobile']",bird
28725,3,"['truck'; 'automobile']",truck
28726,5,"['airplane'; 'automobile']",airplane
28727,7,"['airplane'; 'truck']",truck
28728,8,"['cat'; 'truck']",truck
28729,4,"['horse'; 'airplane']",airplane
28730,5,"['automobile'; 'airplane']",automobile
28731,3,"['automobile'; 'truck']",truck
28732,6,"['cat'; 'truck']",truck
28733,0,"['bird'; 'automobile']",automobile
28734,2,"['cat'; 'deer']",deer
28735,7,"['airplane'; 'truck']",truck
28736,5,"['airplane'; 'automobile']",airplane
28737,6,"['cat'; 'truck']",truck
28738,3,"['truck'; 'automobile']",truck
28739,4,"['horse'; 'airplane']",airplane
28740,5,"['airplane'; 'automobile']",airplane
28741,5,"['airplane'; 'automobile']",airplane
28742,0,"['automobile'; 'bird']",automobile
28743,8,"['truck'; 'cat']",cat
28744,4,"['airplane'; 'horse']",airplane
28745,6,"['truck'; 'cat']",truck
28746,5,"['automobile'; 'airplane']",automobile
28747,9,"['ship'; 'frog']",frog
28748,2,"['cat'; 'deer']",deer
28749,6,"['cat'; 'truck']",truck
28750,0,"['bird'; 'automobile']",automobile
28751,4,"['horse'; 'airplane']",airplane
28752,4,"['airplane'; 'horse']",airplane
28753,9,"['ship'; 'frog']",frog
28754,5,"['automobile'; 'airplane']",automobile
28755,4,"['horse'; 'airplane']",airplane
28756,5,"['automobile'; 'airplane']",automobile
28757,5,"['automobile'; 'airplane']",automobile
28758,5,"['automobile'; 'airplane']",automobile
28759,7,"['airplane'; 'truck']",airplane
28760,6,"['cat'; 'truck']",truck
28761,1,"['dog'; 'deer']",dog
28762,8,"['cat'; 'truck']",truck
28763,1,"['deer'; 'dog']",deer
28764,7,"['airplane'; 'truck']",truck
28765,0,"['automobile'; 'bird']",bird
28766,4,"['horse'; 'airplane']",airplane
28767,0,"['automobile'; 'bird']",automobile
28768,8,"['truck'; 'cat']",truck
28769,4,"['airplane'; 'horse']",airplane
28770,2,"['cat'; 'deer']",deer
28771,7,"['truck'; 'airplane']",truck
28772,3,"['truck'; 'automobile']",truck
28773,3,"['truck'; 'automobile']",truck
28774,9,"['frog'; 'ship']",frog
28775,8,"['cat'; 'truck']",truck
28776,6,"['cat'; 'truck']",truck
28777,5,"['automobile'; 'airplane']",automobile
28778,9,"['ship'; 'frog']",frog
28779,5,"['automobile'; 'airplane']",automobile
28780,1,"['dog'; 'deer']",dog
28781,9,"['frog'; 'ship']",ship
28782,8,"['truck'; 'cat']",truck
28783,9,"['ship'; 'frog']",frog
28784,1,"['dog'; 'deer']",dog
28785,4,"['horse'; 'airplane']",airplane
28786,3,"['automobile'; 'truck']",truck
28787,3,"['automobile'; 'truck']",truck
28788,2,"['deer'; 'cat']",deer
28789,4,"['horse'; 'airplane']",airplane
28790,1,"['dog'; 'deer']",dog
28791,0,"['bird'; 'automobile']",automobile
28792,3,"['automobile'; 'truck']",truck
28793,4,"['airplane'; 'horse']",airplane
28794,0,"['bird'; 'automobile']",bird
28795,4,"['horse'; 'airplane']",airplane
28796,4,"['airplane'; 'horse']",airplane
28797,4,"['airplane'; 'horse']",airplane
28798,1,"['deer'; 'dog']",deer
28799,4,"['airplane'; 'horse']",airplane
28800,8,"['truck'; 'cat']",truck
28801,7,"['truck'; 'airplane']",truck
28802,2,"['cat'; 'deer']",deer
28803,4,"['horse'; 'airplane']",airplane
28804,1,"['dog'; 'deer']",dog
28805,1,"['deer'; 'dog']",deer
28806,6,"['cat'; 'truck']",truck
28807,8,"['truck'; 'cat']",truck
28808,3,"['automobile'; 'truck']",truck
28809,4,"['horse'; 'airplane']",airplane
28810,1,"['deer'; 'dog']",deer
28811,3,"['truck'; 'automobile']",truck
28812,7,"['airplane'; 'truck']",truck
28813,3,"['truck'; 'automobile']",truck
28814,2,"['cat'; 'deer']",deer
28815,7,"['airplane'; 'truck']",truck
28816,6,"['truck'; 'cat']",truck
28817,0,"['bird'; 'automobile']",bird
28818,1,"['dog'; 'deer']",dog
28819,3,"['automobile'; 'truck']",truck
28820,6,"['cat'; 'truck']",truck
28821,1,"['dog'; 'deer']",dog
28822,1,"['deer'; 'dog']",deer
28823,4,"['airplane'; 'horse']",airplane
28824,3,"['truck'; 'automobile']",truck
28825,5,"['automobile'; 'airplane']",automobile
28826,0,"['automobile'; 'bird']",automobile
28827,2,"['cat'; 'deer']",deer
28828,0,"['automobile'; 'bird']",automobile
28829,8,"['cat'; 'truck']",cat
28830,4,"['airplane'; 'horse']",airplane
28831,5,"['airplane'; 'automobile']",airplane
28832,7,"['airplane'; 'truck']",airplane
28833,0,"['automobile'; 'bird']",automobile
28834,2,"['cat'; 'deer']",deer
28835,3,"['truck'; 'automobile']",truck
28836,7,"['airplane'; 'truck']",airplane
28837,4,"['horse'; 'airplane']",airplane
28838,3,"['automobile'; 'truck']",truck
28839,3,"['automobile'; 'truck']",truck
28840,1,"['dog'; 'deer']",dog
28841,8,"['truck'; 'cat']",cat
28842,8,"['truck'; 'cat']",cat
28843,5,"['airplane'; 'automobile']",airplane
28844,1,"['deer'; 'dog']",deer
28845,5,"['automobile'; 'airplane']",automobile
28846,9,"['ship'; 'frog']",frog
28847,1,"['dog'; 'deer']",dog
28848,1,"['dog'; 'deer']",dog
28849,2,"['deer'; 'cat']",deer
28850,9,"['ship'; 'frog']",frog
28851,5,"['automobile'; 'airplane']",automobile
28852,5,"['automobile'; 'airplane']",automobile
28853,7,"['airplane'; 'truck']",truck
28854,5,"['airplane'; 'automobile']",airplane
28855,8,"['cat'; 'truck']",truck
28856,2,"['cat'; 'deer']",deer
28857,5,"['automobile'; 'airplane']",automobile
28858,1,"['dog'; 'deer']",dog
28859,6,"['cat'; 'truck']",truck
28860,6,"['cat'; 'truck']",truck
28861,1,"['dog'; 'deer']",deer
28862,2,"['cat'; 'deer']",deer
28863,9,"['ship'; 'frog']",frog
28864,3,"['automobile'; 'truck']",truck
28865,0,"['automobile'; 'bird']",automobile
28866,0,"['automobile'; 'bird']",automobile
28867,2,"['deer'; 'cat']",deer
28868,7,"['truck'; 'airplane']",truck
28869,6,"['cat'; 'truck']",truck
28870,5,"['automobile'; 'airplane']",automobile
28871,9,"['frog'; 'ship']",frog
28872,2,"['cat'; 'deer']",deer
28873,1,"['deer'; 'dog']",deer
28874,8,"['cat'; 'truck']",cat
28875,4,"['airplane'; 'horse']",airplane
28876,1,"['dog'; 'deer']",dog
28877,5,"['automobile'; 'airplane']",automobile
28878,2,"['deer'; 'cat']",deer
28879,9,"['frog'; 'ship']",frog
28880,3,"['automobile'; 'truck']",truck
28881,4,"['airplane'; 'horse']",airplane
28882,1,"['deer'; 'dog']",deer
28883,0,"['bird'; 'automobile']",bird
28884,7,"['truck'; 'airplane']",truck
28885,4,"['horse'; 'airplane']",airplane
28886,9,"['frog'; 'ship']",ship
28887,0,"['automobile'; 'bird']",bird
28888,9,"['frog'; 'ship']",frog
28889,5,"['airplane'; 'automobile']",airplane
28890,2,"['deer'; 'cat']",deer
28891,3,"['automobile'; 'truck']",truck
28892,4,"['airplane'; 'horse']",airplane
28893,2,"['deer'; 'cat']",deer
28894,7,"['airplane'; 'truck']",truck
28895,7,"['truck'; 'airplane']",truck
28896,1,"['deer'; 'dog']",deer
28897,0,"['bird'; 'automobile']",automobile
28898,8,"['cat'; 'truck']",cat
28899,9,"['ship'; 'frog']",frog
28900,5,"['automobile'; 'airplane']",airplane
28901,9,"['frog'; 'ship']",frog
28902,5,"['airplane'; 'automobile']",airplane
28903,4,"['horse'; 'airplane']",airplane
28904,4,"['airplane'; 'horse']",airplane
28905,7,"['airplane'; 'truck']",airplane
28906,1,"['dog'; 'deer']",dog
28907,9,"['frog'; 'ship']",frog
28908,9,"['ship'; 'frog']",frog
28909,5,"['airplane'; 'automobile']",airplane
28910,1,"['deer'; 'dog']",deer
28911,7,"['truck'; 'airplane']",truck
28912,0,"['automobile'; 'bird']",automobile
28913,4,"['airplane'; 'horse']",airplane
28914,7,"['truck'; 'airplane']",airplane
28915,9,"['ship'; 'frog']",frog
28916,7,"['airplane'; 'truck']",truck
28917,0,"['automobile'; 'bird']",automobile
28918,8,"['cat'; 'truck']",cat
28919,0,"['automobile'; 'bird']",automobile
28920,7,"['truck'; 'airplane']",truck
28921,0,"['bird'; 'automobile']",automobile
28922,8,"['truck'; 'cat']",cat
28923,7,"['airplane'; 'truck']",airplane
28924,0,"['bird'; 'automobile']",automobile
28925,6,"['cat'; 'truck']",truck
28926,1,"['dog'; 'deer']",dog
28927,2,"['deer'; 'cat']",deer
28928,8,"['truck'; 'cat']",truck
28929,8,"['cat'; 'truck']",cat
28930,0,"['automobile'; 'bird']",bird
28931,9,"['frog'; 'ship']",frog
28932,9,"['ship'; 'frog']",frog
28933,2,"['deer'; 'cat']",deer
28934,2,"['cat'; 'deer']",deer
28935,2,"['cat'; 'deer']",cat
28936,7,"['truck'; 'airplane']",truck
28937,1,"['deer'; 'dog']",deer
28938,1,"['dog'; 'deer']",dog
28939,4,"['airplane'; 'horse']",airplane
28940,8,"['cat'; 'truck']",truck
28941,1,"['deer'; 'dog']",deer
28942,3,"['automobile'; 'truck']",truck
28943,6,"['truck'; 'cat']",truck
28944,2,"['cat'; 'deer']",cat
28945,7,"['airplane'; 'truck']",truck
28946,5,"['automobile'; 'airplane']",automobile
28947,5,"['airplane'; 'automobile']",airplane
28948,2,"['deer'; 'cat']",cat
28949,9,"['frog'; 'ship']",frog
28950,8,"['truck'; 'cat']",truck
28951,7,"['airplane'; 'truck']",truck
28952,5,"['airplane'; 'automobile']",airplane
28953,3,"['truck'; 'automobile']",truck
28954,8,"['cat'; 'truck']",truck
28955,8,"['cat'; 'truck']",truck
28956,6,"['truck'; 'cat']",truck
28957,1,"['dog'; 'deer']",dog
28958,1,"['dog'; 'deer']",dog
28959,9,"['ship'; 'frog']",frog
28960,9,"['frog'; 'ship']",frog
28961,5,"['airplane'; 'automobile']",airplane
28962,4,"['horse'; 'airplane']",airplane
28963,1,"['deer'; 'dog']",deer
28964,3,"['truck'; 'automobile']",truck
28965,7,"['airplane'; 'truck']",airplane
28966,0,"['bird'; 'automobile']",bird
28967,5,"['automobile'; 'airplane']",automobile
28968,9,"['ship'; 'frog']",frog
28969,7,"['truck'; 'airplane']",truck
28970,2,"['deer'; 'cat']",deer
28971,4,"['horse'; 'airplane']",airplane
28972,0,"['bird'; 'automobile']",bird
28973,5,"['airplane'; 'automobile']",airplane
28974,9,"['ship'; 'frog']",frog
28975,1,"['dog'; 'deer']",dog
28976,5,"['automobile'; 'airplane']",automobile
28977,7,"['airplane'; 'truck']",airplane
28978,0,"['automobile'; 'bird']",bird
28979,8,"['truck'; 'cat']",cat
28980,6,"['cat'; 'truck']",truck
28981,1,"['dog'; 'deer']",dog
28982,5,"['automobile'; 'airplane']",airplane
28983,3,"['truck'; 'automobile']",truck
28984,3,"['automobile'; 'truck']",truck
28985,8,"['cat'; 'truck']",cat
28986,6,"['cat'; 'truck']",truck
28987,7,"['truck'; 'airplane']",truck
28988,9,"['frog'; 'ship']",frog
28989,1,"['deer'; 'dog']",deer
28990,6,"['cat'; 'truck']",truck
28991,3,"['truck'; 'automobile']",truck
28992,6,"['cat'; 'truck']",truck
28993,6,"['cat'; 'truck']",truck
28994,2,"['deer'; 'cat']",deer
28995,5,"['automobile'; 'airplane']",automobile
28996,3,"['automobile'; 'truck']",truck
28997,5,"['automobile'; 'airplane']",automobile
28998,6,"['cat'; 'truck']",truck
28999,5,"['automobile'; 'airplane']",automobile
29000,9,"['frog'; 'ship']",frog
29001,3,"['truck'; 'automobile']",truck
29002,9,"['frog'; 'ship']",frog
29003,0,"['bird'; 'automobile']",automobile
29004,3,"['automobile'; 'truck']",truck
29005,2,"['cat'; 'deer']",deer
29006,5,"['automobile'; 'airplane']",automobile
29007,1,"['deer'; 'dog']",deer
29008,4,"['airplane'; 'horse']",airplane
29009,6,"['cat'; 'truck']",truck
29010,3,"['automobile'; 'truck']",truck
29011,3,"['automobile'; 'truck']",truck
29012,3,"['automobile'; 'truck']",truck
29013,9,"['frog'; 'ship']",frog
29014,8,"['truck'; 'cat']",truck
29015,3,"['automobile'; 'truck']",truck
29016,7,"['truck'; 'airplane']",truck
29017,7,"['airplane'; 'truck']",truck
29018,7,"['airplane'; 'truck']",truck
29019,1,"['dog'; 'deer']",dog
29020,5,"['automobile'; 'airplane']",automobile
29021,3,"['truck'; 'automobile']",truck
29022,5,"['automobile'; 'airplane']",automobile
29023,1,"['deer'; 'dog']",deer
29024,4,"['horse'; 'airplane']",airplane
29025,9,"['frog'; 'ship']",frog
29026,7,"['airplane'; 'truck']",truck
29027,8,"['truck'; 'cat']",truck
29028,3,"['automobile'; 'truck']",truck
29029,1,"['deer'; 'dog']",deer
29030,8,"['cat'; 'truck']",cat
29031,5,"['airplane'; 'automobile']",airplane
29032,5,"['airplane'; 'automobile']",airplane
29033,2,"['cat'; 'deer']",deer
29034,4,"['horse'; 'airplane']",airplane
29035,7,"['truck'; 'airplane']",truck
29036,7,"['airplane'; 'truck']",airplane
29037,5,"['airplane'; 'automobile']",airplane
29038,3,"['truck'; 'automobile']",truck
29039,0,"['automobile'; 'bird']",bird
29040,5,"['airplane'; 'automobile']",airplane
29041,4,"['horse'; 'airplane']",airplane
29042,2,"['cat'; 'deer']",deer
29043,9,"['ship'; 'frog']",frog
29044,1,"['dog'; 'deer']",dog
29045,9,"['ship'; 'frog']",frog
29046,4,"['horse'; 'airplane']",airplane
29047,7,"['truck'; 'airplane']",truck
29048,2,"['deer'; 'cat']",deer
29049,1,"['dog'; 'deer']",dog
29050,3,"['automobile'; 'truck']",truck
29051,8,"['cat'; 'truck']",cat
29052,4,"['horse'; 'airplane']",airplane
29053,0,"['bird'; 'automobile']",automobile
29054,9,"['ship'; 'frog']",frog
29055,8,"['truck'; 'cat']",cat
29056,8,"['truck'; 'cat']",truck
29057,0,"['bird'; 'automobile']",bird
29058,2,"['deer'; 'cat']",cat
29059,9,"['ship'; 'frog']",frog
29060,0,"['bird'; 'automobile']",bird
29061,5,"['automobile'; 'airplane']",automobile
29062,7,"['truck'; 'airplane']",truck
29063,6,"['cat'; 'truck']",truck
29064,7,"['airplane'; 'truck']",airplane
29065,4,"['airplane'; 'horse']",airplane
29066,1,"['deer'; 'dog']",deer
29067,8,"['cat'; 'truck']",cat
29068,1,"['deer'; 'dog']",deer
29069,4,"['horse'; 'airplane']",airplane
29070,4,"['airplane'; 'horse']",airplane
29071,4,"['airplane'; 'horse']",airplane
29072,9,"['frog'; 'ship']",frog
29073,9,"['frog'; 'ship']",frog
29074,3,"['automobile'; 'truck']",truck
29075,8,"['cat'; 'truck']",truck
29076,2,"['cat'; 'deer']",cat
29077,5,"['automobile'; 'airplane']",automobile
29078,8,"['cat'; 'truck']",cat
29079,2,"['cat'; 'deer']",deer
29080,6,"['cat'; 'truck']",truck
29081,7,"['truck'; 'airplane']",truck
29082,3,"['automobile'; 'truck']",automobile
29083,4,"['horse'; 'airplane']",airplane
29084,3,"['automobile'; 'truck']",truck
29085,9,"['ship'; 'frog']",frog
29086,4,"['horse'; 'airplane']",airplane
29087,2,"['deer'; 'cat']",deer
29088,1,"['dog'; 'deer']",dog
29089,6,"['cat'; 'truck']",truck
29090,2,"['deer'; 'cat']",deer
29091,9,"['ship'; 'frog']",frog
29092,0,"['automobile'; 'bird']",automobile
29093,6,"['cat'; 'truck']",truck
29094,9,"['frog'; 'ship']",frog
29095,6,"['truck'; 'cat']",truck
29096,3,"['automobile'; 'truck']",truck
29097,6,"['cat'; 'truck']",truck
29098,4,"['horse'; 'airplane']",airplane
29099,0,"['bird'; 'automobile']",automobile
29100,4,"['airplane'; 'horse']",airplane
29101,4,"['airplane'; 'horse']",airplane
29102,4,"['airplane'; 'horse']",airplane
29103,6,"['truck'; 'cat']",truck
29104,0,"['automobile'; 'bird']",bird
29105,9,"['ship'; 'frog']",frog
29106,6,"['truck'; 'cat']",truck
29107,6,"['truck'; 'cat']",truck
29108,6,"['cat'; 'truck']",truck
29109,3,"['truck'; 'automobile']",truck
29110,5,"['automobile'; 'airplane']",automobile
29111,4,"['airplane'; 'horse']",airplane
29112,9,"['frog'; 'ship']",frog
29113,3,"['automobile'; 'truck']",truck
29114,9,"['ship'; 'frog']",frog
29115,9,"['ship'; 'frog']",frog
29116,9,"['frog'; 'ship']",frog
29117,1,"['deer'; 'dog']",deer
29118,0,"['bird'; 'automobile']",automobile
29119,6,"['truck'; 'cat']",truck
29120,1,"['dog'; 'deer']",dog
29121,1,"['dog'; 'deer']",dog
29122,9,"['ship'; 'frog']",frog
29123,6,"['truck'; 'cat']",truck
29124,7,"['airplane'; 'truck']",airplane
29125,4,"['airplane'; 'horse']",airplane
29126,2,"['cat'; 'deer']",deer
29127,5,"['airplane'; 'automobile']",airplane
29128,4,"['airplane'; 'horse']",airplane
29129,4,"['horse'; 'airplane']",airplane
29130,9,"['ship'; 'frog']",frog
29131,4,"['airplane'; 'horse']",airplane
29132,5,"['automobile'; 'airplane']",automobile
29133,1,"['dog'; 'deer']",dog
29134,8,"['truck'; 'cat']",cat
29135,2,"['cat'; 'deer']",deer
29136,6,"['cat'; 'truck']",truck
29137,7,"['airplane'; 'truck']",airplane
29138,4,"['horse'; 'airplane']",airplane
29139,3,"['truck'; 'automobile']",truck
29140,0,"['automobile'; 'bird']",bird
29141,6,"['truck'; 'cat']",truck
29142,9,"['frog'; 'ship']",ship
29143,1,"['deer'; 'dog']",deer
29144,5,"['automobile'; 'airplane']",automobile
29145,5,"['airplane'; 'automobile']",airplane
29146,1,"['deer'; 'dog']",deer
29147,8,"['truck'; 'cat']",truck
29148,9,"['ship'; 'frog']",frog
29149,1,"['dog'; 'deer']",dog
29150,2,"['cat'; 'deer']",cat
29151,0,"['bird'; 'automobile']",bird
29152,4,"['horse'; 'airplane']",airplane
29153,0,"['automobile'; 'bird']",automobile
29154,3,"['truck'; 'automobile']",truck
29155,7,"['airplane'; 'truck']",airplane
29156,2,"['deer'; 'cat']",deer
29157,9,"['ship'; 'frog']",frog
29158,7,"['truck'; 'airplane']",truck
29159,3,"['automobile'; 'truck']",truck
29160,0,"['automobile'; 'bird']",automobile
29161,4,"['airplane'; 'horse']",airplane
29162,2,"['cat'; 'deer']",deer
29163,4,"['airplane'; 'horse']",airplane
29164,6,"['cat'; 'truck']",truck
29165,3,"['truck'; 'automobile']",truck
29166,7,"['airplane'; 'truck']",airplane
29167,9,"['ship'; 'frog']",frog
29168,9,"['frog'; 'ship']",frog
29169,9,"['ship'; 'frog']",frog
29170,8,"['truck'; 'cat']",cat
29171,1,"['deer'; 'dog']",deer
29172,4,"['airplane'; 'horse']",airplane
29173,0,"['bird'; 'automobile']",automobile
29174,0,"['automobile'; 'bird']",bird
29175,8,"['cat'; 'truck']",cat
29176,1,"['deer'; 'dog']",deer
29177,3,"['automobile'; 'truck']",truck
29178,7,"['airplane'; 'truck']",airplane
29179,9,"['ship'; 'frog']",frog
29180,2,"['cat'; 'deer']",cat
29181,2,"['cat'; 'deer']",deer
29182,9,"['frog'; 'ship']",frog
29183,4,"['airplane'; 'horse']",airplane
29184,4,"['horse'; 'airplane']",airplane
29185,7,"['truck'; 'airplane']",truck
29186,9,"['frog'; 'ship']",frog
29187,3,"['truck'; 'automobile']",truck
29188,1,"['deer'; 'dog']",deer
29189,0,"['automobile'; 'bird']",automobile
29190,0,"['bird'; 'automobile']",automobile
29191,6,"['truck'; 'cat']",truck
29192,4,"['horse'; 'airplane']",horse
29193,9,"['ship'; 'frog']",frog
29194,6,"['truck'; 'cat']",cat
29195,7,"['airplane'; 'truck']",truck
29196,7,"['truck'; 'airplane']",truck
29197,9,"['ship'; 'frog']",frog
29198,2,"['deer'; 'cat']",deer
29199,8,"['cat'; 'truck']",cat
29200,3,"['automobile'; 'truck']",truck
29201,3,"['automobile'; 'truck']",truck
29202,4,"['airplane'; 'horse']",airplane
29203,1,"['deer'; 'dog']",deer
29204,5,"['automobile'; 'airplane']",automobile
29205,1,"['dog'; 'deer']",dog
29206,7,"['truck'; 'airplane']",truck
29207,9,"['ship'; 'frog']",frog
29208,7,"['airplane'; 'truck']",truck
29209,1,"['dog'; 'deer']",dog
29210,9,"['frog'; 'ship']",frog
29211,7,"['truck'; 'airplane']",truck
29212,1,"['deer'; 'dog']",deer
29213,3,"['automobile'; 'truck']",truck
29214,6,"['cat'; 'truck']",truck
29215,3,"['truck'; 'automobile']",truck
29216,6,"['cat'; 'truck']",truck
29217,6,"['cat'; 'truck']",truck
29218,4,"['horse'; 'airplane']",airplane
29219,0,"['bird'; 'automobile']",bird
29220,2,"['cat'; 'deer']",cat
29221,9,"['ship'; 'frog']",frog
29222,9,"['frog'; 'ship']",frog
29223,6,"['truck'; 'cat']",truck
29224,9,"['ship'; 'frog']",frog
29225,0,"['automobile'; 'bird']",bird
29226,1,"['deer'; 'dog']",deer
29227,8,"['cat'; 'truck']",cat
29228,9,"['ship'; 'frog']",frog
29229,2,"['deer'; 'cat']",deer
29230,1,"['deer'; 'dog']",deer
29231,1,"['dog'; 'deer']",dog
29232,0,"['bird'; 'automobile']",bird
29233,6,"['cat'; 'truck']",truck
29234,9,"['ship'; 'frog']",frog
29235,3,"['truck'; 'automobile']",truck
29236,7,"['airplane'; 'truck']",truck
29237,4,"['horse'; 'airplane']",airplane
