index,true_label,candidate_labels,complementary_label
37552,4,"['na'; 'ma'; 'o'; 'ya'; 'tsu'; 'ha'; 're'; 'ki'; 'su']",tsu
37553,3,"['ha'; 'tsu'; 'ki'; 'na'; 'o'; 'su'; 're'; 'ma'; 'wo']",na
37554,8,"['ha'; 'ki'; 're'; 'su'; 'o'; 'na'; 'tsu'; 'wo'; 'ya']",su
37555,0,"['wo'; 'ma'; 'ki'; 'o'; 'tsu'; 'na'; 'su'; 'ha'; 're']",tsu
37556,9,"['re'; 'ma'; 'ha'; 'o'; 'ya'; 'ki'; 'tsu'; 'su'; 'wo']",tsu
37557,6,"['ki'; 're'; 'o'; 'tsu'; 'wo'; 'ma'; 'ya'; 'su'; 'na']",tsu
37558,8,"['re'; 'ya'; 'wo'; 'ki'; 'o'; 'su'; 'na'; 'ha'; 'tsu']",su
37559,1,"['wo'; 'na'; 'ha'; 'o'; 'ki'; 'ya'; 'su'; 'ma'; 're']",na
37560,1,"['su'; 'ma'; 'wo'; 'ya'; 'o'; 'ki'; 're'; 'ha'; 'na']",na
37561,9,"['ya'; 'ha'; 're'; 'ma'; 'su'; 'wo'; 'tsu'; 'ki'; 'o']",su
37562,9,"['o'; 'tsu'; 're'; 'ki'; 'ya'; 'wo'; 'ma'; 'ha'; 'su']",tsu
37563,4,"['ki'; 'ha'; 'ma'; 're'; 'su'; 'ya'; 'tsu'; 'na'; 'o']",su
37564,7,"['ha'; 'tsu'; 're'; 'wo'; 'na'; 'ya'; 'su'; 'ki'; 'ma']",na
37565,4,"['ha'; 'ya'; 'ma'; 'na'; 'ki'; 'o'; 're'; 'tsu'; 'su']",tsu
37566,7,"['re'; 'su'; 'tsu'; 'na'; 'ma'; 'ki'; 'wo'; 'ha'; 'ya']",na
37567,9,"['ki'; 're'; 'su'; 'o'; 'tsu'; 'ma'; 'ya'; 'ha'; 'wo']",su
37568,1,"['ki'; 're'; 'ma'; 'o'; 'na'; 'wo'; 'ya'; 'su'; 'ha']",ki
37569,9,"['o'; 'ya'; 're'; 'tsu'; 'ki'; 'su'; 'ha'; 'wo'; 'ma']",tsu
37570,2,"['ki'; 're'; 'su'; 'o'; 'ha'; 'ma'; 'na'; 'wo'; 'tsu']",su
37571,7,"['wo'; 'ma'; 'na'; 'ya'; 'ki'; 'ha'; 're'; 'su'; 'tsu']",ha
37572,7,"['wo'; 're'; 'ha'; 'ya'; 'ma'; 'tsu'; 'ki'; 'na'; 'su']",tsu
37573,4,"['na'; 'tsu'; 're'; 'ya'; 'ma'; 'ki'; 'su'; 'ha'; 'o']",na
37574,2,"['su'; 'o'; 'ma'; 'wo'; 'tsu'; 'na'; 're'; 'ha'; 'ki']",na
37575,2,"['o'; 'ki'; 'na'; 'tsu'; 're'; 'ma'; 'ha'; 'su'; 'wo']",ki
37576,8,"['re'; 'tsu'; 'na'; 'ki'; 'ha'; 'o'; 'ya'; 'wo'; 'su']",na
37577,7,"['tsu'; 'ki'; 'ya'; 'ma'; 're'; 'su'; 'wo'; 'ha'; 'na']",ki
37578,6,"['ya'; 'na'; 'ki'; 'ma'; 'wo'; 'o'; 'tsu'; 'su'; 're']",tsu
37579,2,"['re'; 'ha'; 'su'; 'o'; 'tsu'; 'ma'; 'ki'; 'wo'; 'na']",su
37580,3,"['re'; 'na'; 'ha'; 'ma'; 'wo'; 'o'; 'ki'; 'su'; 'tsu']",na
37581,3,"['su'; 'wo'; 'ha'; 'o'; 'tsu'; 'ki'; 're'; 'ma'; 'na']",su
37582,1,"['su'; 'ki'; 'wo'; 'ma'; 'ya'; 'o'; 'na'; 'ha'; 're']",ki
37583,6,"['na'; 'tsu'; 'ki'; 'wo'; 'o'; 'ya'; 'ma'; 'su'; 're']",na
37584,3,"['re'; 'o'; 'ha'; 'na'; 'su'; 'wo'; 'ki'; 'ma'; 'tsu']",su
37585,1,"['ya'; 're'; 'ki'; 'na'; 'ma'; 'ha'; 'su'; 'o'; 'wo']",na
37586,5,"['o'; 'wo'; 'su'; 'ma'; 'na'; 'tsu'; 'ki'; 'ya'; 'ha']",ha
37587,3,"['su'; 'ki'; 'o'; 'ha'; 'tsu'; 're'; 'wo'; 'na'; 'ma']",su
37588,8,"['ki'; 'tsu'; 'o'; 're'; 'su'; 'na'; 'ya'; 'ha'; 'wo']",tsu
37589,8,"['re'; 'tsu'; 'ya'; 'o'; 'su'; 'ha'; 'ki'; 'na'; 'wo']",tsu
37590,0,"['re'; 'tsu'; 'o'; 'ha'; 'su'; 'ki'; 'na'; 'ma'; 'wo']",tsu
37591,1,"['re'; 'ki'; 'o'; 'wo'; 'su'; 'ha'; 'ma'; 'na'; 'ya']",ki
37592,9,"['o'; 'ha'; 'tsu'; 'ma'; 'su'; 'ya'; 'wo'; 're'; 'ki']",tsu
37593,1,"['o'; 'ha'; 'ya'; 'ma'; 're'; 'na'; 'wo'; 'ki'; 'su']",na
37594,5,"['su'; 'na'; 'ya'; 'tsu'; 'ma'; 'o'; 'ki'; 'wo'; 'ha']",na
37595,9,"['ya'; 'ma'; 'ki'; 'tsu'; 'ha'; 'su'; 'o'; 're'; 'wo']",tsu
37596,1,"['na'; 'ki'; 'wo'; 'o'; 'ma'; 'su'; 'ya'; 're'; 'ha']",na
37597,7,"['wo'; 'ya'; 'tsu'; 'ma'; 'ki'; 'na'; 'su'; 're'; 'ha']",ha
37598,0,"['o'; 'wo'; 'ki'; 'ha'; 'tsu'; 'su'; 'na'; 're'; 'ma']",tsu
37599,5,"['wo'; 'ma'; 'su'; 'o'; 'tsu'; 'ya'; 'ha'; 'na'; 'ki']",su
37600,6,"['su'; 'o'; 'ki'; 'ya'; 're'; 'ma'; 'wo'; 'na'; 'tsu']",su
37601,8,"['o'; 'tsu'; 'wo'; 'ki'; 'ha'; 'su'; 're'; 'na'; 'ya']",tsu
37602,4,"['ki'; 'na'; 'ya'; 'ha'; 'tsu'; 'ma'; 'su'; 'o'; 're']",na
37603,4,"['ki'; 're'; 'na'; 'tsu'; 'su'; 'o'; 'ha'; 'ma'; 'ya']",tsu
37604,8,"['ki'; 'su'; 'ha'; 'o'; 'wo'; 'na'; 'ya'; 'tsu'; 're']",su
37605,2,"['ma'; 'wo'; 'ki'; 'tsu'; 'na'; 'ha'; 'o'; 'su'; 're']",na
37606,6,"['tsu'; 'ma'; 'wo'; 'na'; 're'; 'ki'; 'o'; 'su'; 'ya']",na
37607,9,"['ki'; 'ha'; 'o'; 'ma'; 'ya'; 're'; 'tsu'; 'wo'; 'su']",tsu
37608,1,"['su'; 'wo'; 're'; 'na'; 'ki'; 'o'; 'ya'; 'ha'; 'ma']",na
37609,9,"['tsu'; 'ya'; 'ma'; 're'; 'ki'; 'wo'; 'su'; 'o'; 'ha']",ha
37610,9,"['ya'; 'o'; 'ki'; 'ha'; 're'; 'ma'; 'su'; 'wo'; 'tsu']",su
37611,5,"['ki'; 'ma'; 'o'; 'na'; 'tsu'; 'ya'; 'ha'; 'su'; 'wo']",tsu
37612,5,"['tsu'; 'ma'; 'o'; 'wo'; 'ha'; 'ki'; 'na'; 'ya'; 'su']",na
37613,7,"['re'; 'su'; 'ma'; 'tsu'; 'na'; 'ya'; 'ki'; 'wo'; 'ha']",na
37614,8,"['ki'; 'na'; 'su'; 'tsu'; 'wo'; 'o'; 're'; 'ha'; 'ya']",na
37615,0,"['ki'; 'ha'; 'o'; 'su'; 're'; 'wo'; 'na'; 'ma'; 'tsu']",ki
37616,9,"['su'; 'o'; 'ma'; 'ki'; 'ha'; 'tsu'; 'ya'; 're'; 'wo']",su
37617,0,"['re'; 'ki'; 'su'; 'na'; 'ma'; 'wo'; 'tsu'; 'ha'; 'o']",su
37618,5,"['ma'; 'o'; 'ki'; 'tsu'; 'ha'; 'ya'; 'wo'; 'na'; 'su']",ki
37619,0,"['o'; 'ma'; 're'; 'wo'; 'tsu'; 'ki'; 'na'; 'su'; 'ha']",tsu
37620,2,"['ki'; 'ma'; 'su'; 'na'; 'tsu'; 'o'; 'ha'; 're'; 'wo']",su
37621,3,"['o'; 'wo'; 'na'; 're'; 'ha'; 'ki'; 'tsu'; 'ma'; 'su']",tsu
37622,5,"['wo'; 'ha'; 'ma'; 'o'; 'na'; 'ya'; 'su'; 'tsu'; 'ki']",na
37623,1,"['o'; 'ki'; 'ya'; 'na'; 'wo'; 're'; 'ha'; 'su'; 'ma']",ki
37624,8,"['ya'; 're'; 'ha'; 'ki'; 'tsu'; 'su'; 'o'; 'wo'; 'na']",tsu
37625,1,"['ya'; 're'; 'ma'; 'su'; 'wo'; 'ki'; 'ha'; 'na'; 'o']",na
37626,4,"['ki'; 'ha'; 're'; 'su'; 'o'; 'na'; 'tsu'; 'ya'; 'ma']",su
37627,6,"['wo'; 'na'; 'ki'; 'ya'; 'tsu'; 'o'; 'su'; 'ma'; 're']",na
37628,7,"['ki'; 're'; 'tsu'; 'ya'; 'wo'; 'na'; 'su'; 'ma'; 'ha']",tsu
37629,1,"['ya'; 'na'; 'ki'; 'ma'; 'o'; 'ha'; 're'; 'wo'; 'su']",na
37630,2,"['tsu'; 'na'; 'wo'; 're'; 'o'; 'ma'; 'ki'; 'su'; 'ha']",na
37631,6,"['ki'; 'na'; 'wo'; 'tsu'; 'ma'; 'ya'; 're'; 'su'; 'o']",na
37632,5,"['na'; 'tsu'; 'ma'; 'wo'; 'ya'; 'o'; 'su'; 'ha'; 'ki']",na
37633,7,"['su'; 'ma'; 'ki'; 'ha'; 'tsu'; 'na'; 'wo'; 'ya'; 're']",su
37634,8,"['re'; 'tsu'; 'o'; 'ki'; 'na'; 'wo'; 'ha'; 'su'; 'ya']",tsu
37635,1,"['re'; 'su'; 'ma'; 'ki'; 'o'; 'ha'; 'ya'; 'na'; 'wo']",na
37636,5,"['ya'; 'su'; 'wo'; 'ki'; 'o'; 'na'; 'ha'; 'tsu'; 'ma']",su
37637,0,"['tsu'; 'ki'; 'na'; 're'; 'ha'; 'wo'; 'su'; 'ma'; 'o']",ki
37638,3,"['wo'; 'ma'; 'na'; 'ki'; 'o'; 'su'; 're'; 'tsu'; 'ha']",na
37639,0,"['ma'; 'na'; 'su'; 'tsu'; 'wo'; 'ki'; 're'; 'o'; 'ha']",na
37640,0,"['ki'; 'o'; 'na'; 'ma'; 'wo'; 'ha'; 'su'; 're'; 'tsu']",na
37641,7,"['su'; 're'; 'tsu'; 'ma'; 'wo'; 'ki'; 'ya'; 'na'; 'ha']",na
37642,5,"['tsu'; 'ma'; 'ya'; 'ki'; 'na'; 'o'; 'ha'; 'wo'; 'su']",na
37643,8,"['wo'; 'ya'; 'na'; 'tsu'; 'ha'; 're'; 'o'; 'ki'; 'su']",na
37644,8,"['na'; 'tsu'; 'ki'; 'wo'; 'o'; 'ha'; 'ya'; 'su'; 're']",na
37645,4,"['tsu'; 'su'; 'ya'; 'ma'; 'o'; 'ki'; 're'; 'ha'; 'na']",na
37646,3,"['wo'; 're'; 'ha'; 'su'; 'ki'; 'ma'; 'tsu'; 'na'; 'o']",na
37647,8,"['na'; 'tsu'; 'ha'; 'o'; 're'; 'ya'; 'su'; 'ki'; 'wo']",na
37648,1,"['wo'; 'ki'; 're'; 'ma'; 'na'; 'su'; 'ya'; 'ha'; 'o']",ki
37649,8,"['wo'; 'tsu'; 'ki'; 're'; 'ha'; 'su'; 'o'; 'ya'; 'na']",na
37650,4,"['ki'; 'tsu'; 'ha'; 're'; 'ma'; 'su'; 'ya'; 'o'; 'na']",tsu
37651,3,"['ha'; 'su'; 're'; 'o'; 'ki'; 'na'; 'ma'; 'wo'; 'tsu']",su
37652,2,"['ha'; 'tsu'; 'o'; 're'; 'wo'; 'na'; 'ma'; 'su'; 'ki']",na
37653,0,"['re'; 'ma'; 'ha'; 'na'; 'su'; 'o'; 'wo'; 'ki'; 'tsu']",re
37654,4,"['tsu'; 'ya'; 'ha'; 'ki'; 'su'; 'na'; 'ma'; 'o'; 're']",na
37655,7,"['ma'; 'tsu'; 'wo'; 'su'; 'ya'; 'ha'; 'na'; 'ki'; 're']",ha
37656,1,"['ki'; 'ya'; 'su'; 'na'; 're'; 'o'; 'ha'; 'wo'; 'ma']",ki
37657,4,"['o'; 'tsu'; 'na'; 'ma'; 'ya'; 'ki'; 'su'; 'ha'; 're']",tsu
37658,1,"['ya'; 'ha'; 'na'; 'wo'; 'ma'; 're'; 'su'; 'ki'; 'o']",na
37659,4,"['ki'; 'o'; 'ya'; 'na'; 'tsu'; 'su'; 're'; 'ma'; 'ha']",tsu
37660,8,"['wo'; 'ha'; 're'; 'su'; 'o'; 'ki'; 'na'; 'ya'; 'tsu']",su
37661,6,"['su'; 're'; 'ki'; 'ma'; 'wo'; 'o'; 'tsu'; 'ya'; 'na']",su
37662,8,"['ki'; 'ha'; 'ya'; 'na'; 'tsu'; 'wo'; 're'; 'o'; 'su']",tsu
37663,4,"['o'; 'ya'; 'ki'; 'tsu'; 're'; 'ha'; 'ma'; 'su'; 'na']",na
37664,8,"['wo'; 'na'; 're'; 'tsu'; 'o'; 'su'; 'ya'; 'ki'; 'ha']",na
37665,9,"['ya'; 'o'; 're'; 'ki'; 'ma'; 'ha'; 'su'; 'tsu'; 'wo']",su
37666,6,"['tsu'; 'na'; 'ya'; 'wo'; 're'; 'ma'; 'su'; 'ki'; 'o']",na
37667,4,"['o'; 'na'; 'ki'; 'tsu'; 'ma'; 'su'; 'ya'; 're'; 'ha']",tsu
37668,8,"['ha'; 'o'; 'tsu'; 're'; 'ya'; 'ki'; 'su'; 'na'; 'wo']",tsu
37669,9,"['su'; 'wo'; 'ma'; 're'; 'ki'; 'ha'; 'tsu'; 'ya'; 'o']",su
37670,1,"['re'; 'su'; 'o'; 'ya'; 'wo'; 'ha'; 'na'; 'ki'; 'ma']",na
37671,5,"['na'; 'ki'; 'wo'; 'tsu'; 'su'; 'ya'; 'o'; 'ma'; 'ha']",ki
37672,8,"['na'; 'o'; 'ki'; 'wo'; 're'; 'su'; 'tsu'; 'ya'; 'ha']",ha
37673,6,"['o'; 'ki'; 'ma'; 'su'; 'tsu'; 'wo'; 'na'; 're'; 'ya']",ki
37674,9,"['ha'; 'ki'; 'wo'; 'su'; 're'; 'o'; 'ma'; 'ya'; 'tsu']",su
37675,8,"['ki'; 'su'; 'na'; 're'; 'tsu'; 'o'; 'wo'; 'ya'; 'ha']",ha
37676,5,"['ha'; 'o'; 'ya'; 'tsu'; 'su'; 'ma'; 'na'; 'ki'; 'wo']",tsu
37677,5,"['o'; 'tsu'; 'na'; 'ya'; 'ki'; 'wo'; 'ma'; 'ha'; 'su']",na
37678,5,"['ha'; 'wo'; 'o'; 'su'; 'tsu'; 'ya'; 'ki'; 'na'; 'ma']",su
37679,0,"['ha'; 'o'; 'ki'; 're'; 'na'; 'wo'; 'tsu'; 'su'; 'ma']",tsu
37680,5,"['wo'; 'su'; 'o'; 'ma'; 'ha'; 'ya'; 'tsu'; 'na'; 'ki']",su
37681,3,"['ki'; 'o'; 're'; 'na'; 'su'; 'ha'; 'ma'; 'wo'; 'tsu']",su
37682,7,"['su'; 'wo'; 'tsu'; 'ha'; 'ya'; 'ki'; 're'; 'ma'; 'na']",na
37683,4,"['re'; 'o'; 'na'; 'tsu'; 'ya'; 'ma'; 'ha'; 'ki'; 'su']",tsu
37684,8,"['tsu'; 'wo'; 'ki'; 'na'; 'ha'; 'su'; 'ya'; 'o'; 're']",wo
37685,2,"['su'; 'na'; 'tsu'; 'o'; 'ha'; 're'; 'ki'; 'ma'; 'wo']",na
37686,3,"['wo'; 'tsu'; 'ha'; 're'; 'su'; 'o'; 'ma'; 'na'; 'ki']",na
37687,7,"['ya'; 'tsu'; 'ma'; 'su'; 'wo'; 're'; 'ha'; 'na'; 'ki']",tsu
37688,8,"['ha'; 're'; 'o'; 'na'; 'ki'; 'tsu'; 'ya'; 'su'; 'wo']",tsu
37689,5,"['ha'; 'ma'; 'wo'; 'o'; 'su'; 'ya'; 'tsu'; 'ki'; 'na']",na
37690,7,"['ha'; 'su'; 'ma'; 'tsu'; 'na'; 'ki'; 'wo'; 'ya'; 're']",su
37691,5,"['ki'; 'na'; 'ma'; 'ya'; 'tsu'; 'ha'; 'o'; 'wo'; 'su']",na
37692,6,"['wo'; 'ya'; 'su'; 'ki'; 're'; 'o'; 'ma'; 'na'; 'tsu']",su
37693,5,"['ha'; 'tsu'; 'wo'; 'na'; 'o'; 'ma'; 'ki'; 'su'; 'ya']",na
37694,0,"['ha'; 're'; 'wo'; 'tsu'; 'ma'; 'su'; 'o'; 'ki'; 'na']",na
37695,7,"['wo'; 're'; 'ma'; 'ya'; 'su'; 'ha'; 'na'; 'ki'; 'tsu']",su
37696,0,"['ki'; 'na'; 're'; 'o'; 'wo'; 'tsu'; 'ma'; 'ha'; 'su']",na
37697,8,"['o'; 'ya'; 'na'; 'ha'; 're'; 'su'; 'ki'; 'tsu'; 'wo']",na
37698,3,"['tsu'; 'wo'; 'o'; 'ki'; 'ha'; 'su'; 'ma'; 'na'; 're']",wo
37699,3,"['ma'; 'su'; 're'; 'tsu'; 'na'; 'wo'; 'ha'; 'o'; 'ki']",na
37700,0,"['su'; 'ma'; 'ha'; 'na'; 'o'; 're'; 'ki'; 'tsu'; 'wo']",na
37701,1,"['su'; 'ma'; 'o'; 'wo'; 're'; 'ki'; 'ha'; 'ya'; 'na']",na
37702,7,"['ha'; 'su'; 'ya'; 're'; 'ki'; 'wo'; 'tsu'; 'na'; 'ma']",su
37703,0,"['su'; 'na'; 'tsu'; 'wo'; 'ki'; 'ma'; 're'; 'ha'; 'o']",na
37704,2,"['na'; 're'; 'wo'; 'su'; 'tsu'; 'ma'; 'ki'; 'o'; 'ha']",ha
37705,3,"['su'; 'ha'; 'ki'; 'ma'; 'o'; 'na'; 'tsu'; 'wo'; 're']",na
37706,9,"['su'; 're'; 'ya'; 'ha'; 'tsu'; 'ki'; 'wo'; 'ma'; 'o']",su
37707,1,"['o'; 'ha'; 'su'; 'ya'; 'ki'; 'wo'; 'na'; 're'; 'ma']",na
37708,4,"['ki'; 'ma'; 'na'; 'o'; 're'; 'ya'; 'tsu'; 'su'; 'ha']",tsu
37709,9,"['o'; 'wo'; 'ki'; 'tsu'; 'ha'; 'ya'; 'su'; 're'; 'ma']",tsu
37710,6,"['na'; 'su'; 'ya'; 're'; 'o'; 'wo'; 'tsu'; 'ma'; 'ki']",su
37711,5,"['ya'; 'su'; 'tsu'; 'na'; 'ma'; 'o'; 'ki'; 'ha'; 'wo']",na
37712,8,"['su'; 'na'; 'tsu'; 'ya'; 'ha'; 'wo'; 'o'; 're'; 'ki']",na
37713,5,"['na'; 'ya'; 'ma'; 'o'; 'tsu'; 'wo'; 'ha'; 'ki'; 'su']",tsu
37714,3,"['wo'; 'ki'; 'su'; 'ma'; 'o'; 'ha'; 'tsu'; 're'; 'na']",su
37715,3,"['o'; 'ha'; 'wo'; 'na'; 'su'; 're'; 'ma'; 'ki'; 'tsu']",su
37716,6,"['wo'; 'na'; 'ki'; 'ma'; 're'; 'o'; 'ya'; 'su'; 'tsu']",na
37717,0,"['na'; 'ha'; 'ki'; 'o'; 'wo'; 'ma'; 'tsu'; 're'; 'su']",tsu
37718,2,"['re'; 'wo'; 'na'; 'ki'; 'ha'; 'o'; 'tsu'; 'su'; 'ma']",tsu
37719,5,"['tsu'; 'su'; 'o'; 'ya'; 'ma'; 'ki'; 'ha'; 'na'; 'wo']",na
37720,6,"['ki'; 'tsu'; 'o'; 're'; 'wo'; 'na'; 'su'; 'ya'; 'ma']",ki
37721,3,"['ma'; 'tsu'; 'su'; 'na'; 're'; 'ki'; 'o'; 'wo'; 'ha']",na
37722,0,"['re'; 'o'; 'ma'; 'na'; 'tsu'; 'ha'; 'ki'; 'wo'; 'su']",na
37723,6,"['ma'; 'su'; 'ya'; 'wo'; 're'; 'o'; 'tsu'; 'ki'; 'na']",su
37724,4,"['ma'; 'na'; 'ha'; 'tsu'; 'su'; 'ya'; 'ki'; 're'; 'o']",na
37725,0,"['wo'; 'ma'; 'tsu'; 'su'; 'ha'; 'na'; 're'; 'o'; 'ki']",na
37726,1,"['ma'; 'na'; 'wo'; 're'; 'o'; 'ki'; 'ha'; 'ya'; 'su']",na
37727,1,"['su'; 'ma'; 'wo'; 'ya'; 'na'; 're'; 'o'; 'ki'; 'ha']",na
37728,6,"['su'; 'o'; 'na'; 'ma'; 're'; 'wo'; 'ki'; 'tsu'; 'ya']",su
37729,7,"['re'; 'na'; 'ya'; 'tsu'; 'ma'; 'su'; 'wo'; 'ha'; 'ki']",na
37730,4,"['na'; 'ha'; 're'; 'su'; 'ma'; 'ya'; 'ki'; 'tsu'; 'o']",su
37731,5,"['wo'; 'ha'; 'o'; 'na'; 'tsu'; 'ya'; 'ki'; 'ma'; 'su']",tsu
37732,8,"['su'; 'wo'; 'ya'; 'na'; 'ha'; 'o'; 'tsu'; 're'; 'ki']",su
37733,8,"['ha'; 'su'; 'na'; 're'; 'o'; 'ya'; 'tsu'; 'ki'; 'wo']",su
37734,1,"['ha'; 'ya'; 're'; 'ki'; 'ma'; 'wo'; 'o'; 'su'; 'na']",na
37735,6,"['re'; 'tsu'; 'na'; 'wo'; 'ki'; 'o'; 'su'; 'ya'; 'ma']",na
37736,1,"['wo'; 'ha'; 'ma'; 'o'; 'su'; 'na'; 'ya'; 'ki'; 're']",na
37737,5,"['o'; 'ya'; 'ma'; 'tsu'; 'ha'; 'su'; 'na'; 'wo'; 'ki']",tsu
37738,9,"['ya'; 'ha'; 'wo'; 'o'; 'tsu'; 'ma'; 'ki'; 'su'; 're']",tsu
37739,9,"['ma'; 'ha'; 'o'; 'wo'; 'tsu'; 'ki'; 'su'; 'ya'; 're']",tsu
37740,5,"['o'; 'ya'; 'ha'; 'tsu'; 'na'; 'ki'; 'ma'; 'wo'; 'su']",na
37741,4,"['ya'; 'su'; 'ha'; 'ma'; 'ki'; 'o'; 'tsu'; 'na'; 're']",su
37742,7,"['ha'; 're'; 'wo'; 'tsu'; 'ki'; 'su'; 'ya'; 'na'; 'ma']",tsu
37743,9,"['re'; 'ha'; 'ya'; 'su'; 'tsu'; 'wo'; 'ki'; 'o'; 'ma']",su
37744,4,"['su'; 'tsu'; 'na'; 'o'; 'ya'; 'ma'; 'ki'; 're'; 'ha']",na
37745,7,"['na'; 'ma'; 're'; 'tsu'; 'ya'; 'ha'; 'wo'; 'su'; 'ki']",na
37746,1,"['su'; 're'; 'na'; 'ma'; 'ya'; 'wo'; 'ha'; 'ki'; 'o']",na
37747,9,"['ma'; 'ki'; 're'; 'ya'; 'o'; 'wo'; 'su'; 'tsu'; 'ha']",ha
37748,6,"['su'; 'ma'; 're'; 'na'; 'ya'; 'wo'; 'o'; 'ki'; 'tsu']",su
37749,4,"['ya'; 're'; 'tsu'; 'ki'; 'ha'; 'su'; 'na'; 'o'; 'ma']",tsu
37750,5,"['ya'; 'su'; 'ma'; 'o'; 'ha'; 'tsu'; 'wo'; 'na'; 'ki']",su
37751,9,"['ya'; 'ki'; 'su'; 're'; 'tsu'; 'ma'; 'wo'; 'o'; 'ha']",su
37752,1,"['ma'; 'ki'; 'na'; 'ya'; 're'; 'o'; 'su'; 'wo'; 'ha']",ki
37753,7,"['su'; 'ki'; 'tsu'; 'ma'; 'wo'; 'na'; 'ha'; 're'; 'ya']",ki
37754,1,"['su'; 'wo'; 'ma'; 'na'; 'ha'; 'ki'; 'ya'; 're'; 'o']",na
37755,8,"['su'; 'o'; 'tsu'; 'ya'; 'ha'; 'na'; 'ki'; 're'; 'wo']",na
37756,3,"['ha'; 're'; 'o'; 'na'; 'ki'; 'wo'; 'su'; 'tsu'; 'ma']",na
37757,0,"['ki'; 'ma'; 'su'; 'tsu'; 're'; 'o'; 'na'; 'ha'; 'wo']",su
37758,3,"['ki'; 'na'; 'ma'; 'tsu'; 'o'; 'su'; 'ha'; 're'; 'wo']",na
37759,6,"['re'; 'o'; 'su'; 'ma'; 'tsu'; 'ya'; 'na'; 'wo'; 'ki']",na
37760,6,"['o'; 'na'; 're'; 'ma'; 'wo'; 'ki'; 'ya'; 'tsu'; 'su']",tsu
37761,2,"['ki'; 'o'; 'su'; 're'; 'wo'; 'na'; 'ma'; 'tsu'; 'ha']",su
37762,0,"['ki'; 're'; 'su'; 'ha'; 'tsu'; 'na'; 'ma'; 'o'; 'wo']",su
37763,1,"['ya'; 'ma'; 'ki'; 'na'; 'ha'; 'o'; 'su'; 're'; 'wo']",na
37764,6,"['wo'; 're'; 'su'; 'na'; 'ya'; 'ki'; 'o'; 'tsu'; 'ma']",su
37765,2,"['ha'; 'ki'; 'o'; 're'; 'wo'; 'ma'; 'tsu'; 'su'; 'na']",tsu
37766,0,"['na'; 'ma'; 'ki'; 'tsu'; 'wo'; 're'; 'ha'; 'o'; 'su']",na
37767,7,"['su'; 'ya'; 'wo'; 'ki'; 'ha'; 'tsu'; 're'; 'na'; 'ma']",su
37768,1,"['su'; 'ha'; 'ya'; 'wo'; 'na'; 're'; 'ki'; 'ma'; 'o']",na
37769,1,"['o'; 're'; 'na'; 'su'; 'ma'; 'ha'; 'ki'; 'ya'; 'wo']",na
37770,0,"['re'; 'wo'; 'na'; 'ma'; 'ha'; 'tsu'; 'ki'; 'o'; 'su']",tsu
37771,5,"['ma'; 'ha'; 'su'; 'tsu'; 'ya'; 'ki'; 'na'; 'o'; 'wo']",na
37772,6,"['na'; 'wo'; 'su'; 'ki'; 're'; 'tsu'; 'ya'; 'o'; 'ma']",su
37773,0,"['ma'; 'ha'; 'wo'; 'su'; 'ki'; 'o'; 'na'; 're'; 'tsu']",su
37774,0,"['su'; 'ki'; 'ha'; 'o'; 'wo'; 'ma'; 'tsu'; 'na'; 're']",su
37775,5,"['tsu'; 'ha'; 'wo'; 'na'; 'ma'; 'ki'; 'ya'; 'o'; 'su']",na
37776,6,"['re'; 'tsu'; 'ki'; 'ma'; 'wo'; 'o'; 'ya'; 'su'; 'na']",na
37777,7,"['su'; 'tsu'; 'ki'; 'ha'; 'ya'; 're'; 'ma'; 'na'; 'wo']",ki
37778,1,"['ma'; 'o'; 'ya'; 'ki'; 'su'; 'na'; 'ha'; 'wo'; 're']",ki
37779,3,"['ha'; 'ma'; 'o'; 're'; 'na'; 'ki'; 'tsu'; 'su'; 'wo']",tsu
37780,8,"['na'; 'ha'; 're'; 'tsu'; 'ki'; 'o'; 'su'; 'ya'; 'wo']",na
37781,1,"['su'; 'na'; 're'; 'ha'; 'o'; 'ya'; 'ki'; 'wo'; 'ma']",na
37782,2,"['o'; 're'; 'wo'; 'su'; 'na'; 'tsu'; 'ma'; 'ki'; 'ha']",ha
37783,7,"['ha'; 'su'; 'na'; 'tsu'; 'wo'; 'ma'; 're'; 'ya'; 'ki']",su
37784,1,"['wo'; 're'; 'su'; 'ma'; 'ha'; 'o'; 'ya'; 'ki'; 'na']",na
37785,2,"['ma'; 'na'; 'ki'; 'wo'; 'o'; 'su'; 're'; 'ha'; 'tsu']",na
37786,5,"['wo'; 'su'; 'ki'; 'o'; 'ma'; 'ha'; 'tsu'; 'na'; 'ya']",su
37787,7,"['ya'; 'wo'; 'na'; 'ma'; 'ha'; 'tsu'; 'su'; 'ki'; 're']",tsu
37788,7,"['wo'; 'ma'; 'ha'; 'su'; 'na'; 'ya'; 'ki'; 'tsu'; 're']",su
37789,7,"['ki'; 'wo'; 'ma'; 'su'; 'tsu'; 're'; 'ha'; 'ya'; 'na']",su
37790,0,"['re'; 'tsu'; 'ha'; 'su'; 'ki'; 'wo'; 'na'; 'o'; 'ma']",na
37791,0,"['o'; 'ha'; 're'; 'na'; 'ki'; 'wo'; 'su'; 'tsu'; 'ma']",na
37792,9,"['ki'; 'ma'; 'wo'; 'o'; 'ya'; 're'; 'su'; 'tsu'; 'ha']",su
