index,true_label,candidate_labels,complementary_label
1124,16,"['aquatic_mammals'; 'non-insect_invertebrates'; 'reptiles'; 'large_omnivores_and_herbivores'; 'large_man-made_outdoor_things'; 'trees'; 'fish'; 'insects'; 'household_electrical_devices'; 'vehicles_1']",aquatic_mammals
1125,12,"['household_furniture'; 'people'; 'fruit_and_vegetables'; 'insects'; 'food_containers'; 'fish'; 'reptiles'; 'household_electrical_devices'; 'large_man-made_outdoor_things'; 'non-insect_invertebrates']",household_furniture
1126,4,"['large_carnivores'; 'medium_mammals'; 'fish'; 'vehicles_2'; 'trees'; 'large_man-made_outdoor_things'; 'small_mammals'; 'vehicles_1'; 'insects'; 'reptiles']",vehicles_2
1127,19,"['vehicles_1'; 'household_electrical_devices'; 'trees'; 'small_mammals'; 'household_furniture'; 'large_natural_outdoor_scenes'; 'large_carnivores'; 'large_man-made_outdoor_things'; 'non-insect_invertebrates'; 'insects']",household_electrical_devices
1128,17,"['fish'; 'reptiles'; 'small_mammals'; 'medium_mammals'; 'people'; 'vehicles_2'; 'vehicles_1'; 'large_man-made_outdoor_things'; 'large_omnivores_and_herbivores'; 'insects']",fish
1129,1,"['large_natural_outdoor_scenes'; 'trees'; 'fruit_and_vegetables'; 'aquatic_mammals'; 'vehicles_1'; 'large_man-made_outdoor_things'; 'food_containers'; 'people'; 'small_mammals'; 'flowers']",trees
1130,3,"['fish'; 'insects'; 'household_furniture'; 'large_omnivores_and_herbivores'; 'reptiles'; 'non-insect_invertebrates'; 'small_mammals'; 'large_man-made_outdoor_things'; 'household_electrical_devices'; 'medium_mammals']",household_furniture
1131,13,"['household_electrical_devices'; 'reptiles'; 'vehicles_1'; 'large_carnivores'; 'aquatic_mammals'; 'food_containers'; 'medium_mammals'; 'trees'; 'fruit_and_vegetables'; 'large_natural_outdoor_scenes']",household_electrical_devices
1132,18,"['fruit_and_vegetables'; 'large_man-made_outdoor_things'; 'trees'; 'people'; 'reptiles'; 'small_mammals'; 'large_carnivores'; 'vehicles_2'; 'flowers'; 'household_furniture']",fruit_and_vegetables
1133,7,"['medium_mammals'; 'large_man-made_outdoor_things'; 'large_natural_outdoor_scenes'; 'household_furniture'; 'non-insect_invertebrates'; 'large_omnivores_and_herbivores'; 'food_containers'; 'small_mammals'; 'trees'; 'flowers']",large_man-made_outdoor_things
1134,7,"['food_containers'; 'large_natural_outdoor_scenes'; 'flowers'; 'non-insect_invertebrates'; 'small_mammals'; 'large_omnivores_and_herbivores'; 'trees'; 'household_furniture'; 'medium_mammals'; 'large_man-made_outdoor_things']",flowers
1135,15,"['household_electrical_devices'; 'non-insect_invertebrates'; 'large_man-made_outdoor_things'; 'small_mammals'; 'vehicles_1'; 'food_containers'; 'large_carnivores'; 'flowers'; 'trees'; 'large_natural_outdoor_scenes']",household_electrical_devices
1136,2,"['insects'; 'large_natural_outdoor_scenes'; 'vehicles_1'; 'food_containers'; 'household_electrical_devices'; 'aquatic_mammals'; 'small_mammals'; 'vehicles_2'; 'people'; 'large_carnivores']",insects
1137,5,"['vehicles_1'; 'large_omnivores_and_herbivores'; 'trees'; 'insects'; 'medium_mammals'; 'aquatic_mammals'; 'food_containers'; 'large_natural_outdoor_scenes'; 'fish'; 'fruit_and_vegetables']",fish
1138,18,"['flowers'; 'fruit_and_vegetables'; 'household_furniture'; 'large_carnivores'; 'reptiles'; 'people'; 'vehicles_2'; 'small_mammals'; 'large_man-made_outdoor_things'; 'trees']",large_carnivores
1139,9,"['insects'; 'large_carnivores'; 'food_containers'; 'non-insect_invertebrates'; 'medium_mammals'; 'household_electrical_devices'; 'large_omnivores_and_herbivores'; 'reptiles'; 'large_natural_outdoor_scenes'; 'flowers']",household_electrical_devices
1140,10,"['large_carnivores'; 'non-insect_invertebrates'; 'flowers'; 'fruit_and_vegetables'; 'vehicles_2'; 'medium_mammals'; 'food_containers'; 'small_mammals'; 'trees'; 'reptiles']",vehicles_2
1141,18,"['vehicles_2'; 'fruit_and_vegetables'; 'large_man-made_outdoor_things'; 'reptiles'; 'household_furniture'; 'flowers'; 'trees'; 'people'; 'large_carnivores'; 'small_mammals']",fruit_and_vegetables
1142,13,"['medium_mammals'; 'large_natural_outdoor_scenes'; 'large_carnivores'; 'trees'; 'food_containers'; 'fruit_and_vegetables'; 'vehicles_1'; 'aquatic_mammals'; 'household_electrical_devices'; 'reptiles']",large_carnivores
1143,2,"['household_electrical_devices'; 'small_mammals'; 'people'; 'insects'; 'vehicles_2'; 'large_natural_outdoor_scenes'; 'vehicles_1'; 'aquatic_mammals'; 'large_carnivores'; 'food_containers']",household_electrical_devices
1144,2,"['people'; 'small_mammals'; 'large_natural_outdoor_scenes'; 'insects'; 'vehicles_1'; 'large_carnivores'; 'household_electrical_devices'; 'vehicles_2'; 'food_containers'; 'aquatic_mammals']",household_electrical_devices
1145,1,"['vehicles_1'; 'large_natural_outdoor_scenes'; 'aquatic_mammals'; 'flowers'; 'small_mammals'; 'people'; 'trees'; 'fruit_and_vegetables'; 'food_containers'; 'large_man-made_outdoor_things']",aquatic_mammals
1146,14,"['medium_mammals'; 'large_man-made_outdoor_things'; 'large_carnivores'; 'household_electrical_devices'; 'insects'; 'large_omnivores_and_herbivores'; 'aquatic_mammals'; 'fruit_and_vegetables'; 'non-insect_invertebrates'; 'food_containers']",large_man-made_outdoor_things
1147,10,"['vehicles_2'; 'trees'; 'reptiles'; 'small_mammals'; 'large_carnivores'; 'flowers'; 'food_containers'; 'medium_mammals'; 'non-insect_invertebrates'; 'fruit_and_vegetables']",reptiles
1148,0,"['flowers'; 'vehicles_2'; 'trees'; 'large_man-made_outdoor_things'; 'fruit_and_vegetables'; 'large_omnivores_and_herbivores'; 'food_containers'; 'fish'; 'large_carnivores'; 'medium_mammals']",trees
1149,16,"['reptiles'; 'non-insect_invertebrates'; 'fish'; 'vehicles_1'; 'insects'; 'trees'; 'household_electrical_devices'; 'large_man-made_outdoor_things'; 'aquatic_mammals'; 'large_omnivores_and_herbivores']",trees
1150,11,"['people'; 'medium_mammals'; 'non-insect_invertebrates'; 'large_carnivores'; 'flowers'; 'insects'; 'aquatic_mammals'; 'vehicles_2'; 'fish'; 'food_containers']",people
1151,15,"['trees'; 'large_natural_outdoor_scenes'; 'large_man-made_outdoor_things'; 'vehicles_1'; 'large_carnivores'; 'small_mammals'; 'food_containers'; 'flowers'; 'non-insect_invertebrates'; 'household_electrical_devices']",trees
1152,19,"['large_natural_outdoor_scenes'; 'non-insect_invertebrates'; 'large_carnivores'; 'household_furniture'; 'small_mammals'; 'insects'; 'vehicles_1'; 'trees'; 'household_electrical_devices'; 'large_man-made_outdoor_things']",trees
1153,9,"['non-insect_invertebrates'; 'insects'; 'large_carnivores'; 'large_natural_outdoor_scenes'; 'large_omnivores_and_herbivores'; 'flowers'; 'medium_mammals'; 'food_containers'; 'reptiles'; 'household_electrical_devices']",large_natural_outdoor_scenes
1154,19,"['large_carnivores'; 'household_furniture'; 'non-insect_invertebrates'; 'large_man-made_outdoor_things'; 'insects'; 'vehicles_1'; 'household_electrical_devices'; 'large_natural_outdoor_scenes'; 'trees'; 'small_mammals']",household_furniture
1155,7,"['large_natural_outdoor_scenes'; 'large_omnivores_and_herbivores'; 'flowers'; 'small_mammals'; 'non-insect_invertebrates'; 'trees'; 'household_furniture'; 'large_man-made_outdoor_things'; 'medium_mammals'; 'food_containers']",household_furniture
1156,11,"['people'; 'food_containers'; 'medium_mammals'; 'non-insect_invertebrates'; 'aquatic_mammals'; 'fish'; 'large_carnivores'; 'vehicles_2'; 'insects'; 'flowers']",food_containers
1157,16,"['trees'; 'non-insect_invertebrates'; 'household_electrical_devices'; 'insects'; 'vehicles_1'; 'fish'; 'reptiles'; 'large_man-made_outdoor_things'; 'aquatic_mammals'; 'large_omnivores_and_herbivores']",non-insect_invertebrates
1158,18,"['people'; 'household_furniture'; 'flowers'; 'reptiles'; 'large_man-made_outdoor_things'; 'vehicles_2'; 'large_carnivores'; 'fruit_and_vegetables'; 'trees'; 'small_mammals']",reptiles
1159,7,"['small_mammals'; 'flowers'; 'large_natural_outdoor_scenes'; 'large_omnivores_and_herbivores'; 'household_furniture'; 'food_containers'; 'large_man-made_outdoor_things'; 'non-insect_invertebrates'; 'trees'; 'medium_mammals']",household_furniture
1160,17,"['insects'; 'fish'; 'vehicles_1'; 'people'; 'large_man-made_outdoor_things'; 'small_mammals'; 'reptiles'; 'large_omnivores_and_herbivores'; 'medium_mammals'; 'vehicles_2']",insects
1161,18,"['small_mammals'; 'people'; 'trees'; 'household_furniture'; 'large_man-made_outdoor_things'; 'large_carnivores'; 'vehicles_2'; 'reptiles'; 'flowers'; 'fruit_and_vegetables']",people
1162,9,"['reptiles'; 'food_containers'; 'insects'; 'large_natural_outdoor_scenes'; 'medium_mammals'; 'large_omnivores_and_herbivores'; 'household_electrical_devices'; 'non-insect_invertebrates'; 'large_carnivores'; 'flowers']",household_electrical_devices
1163,11,"['flowers'; 'vehicles_2'; 'fish'; 'medium_mammals'; 'aquatic_mammals'; 'food_containers'; 'people'; 'large_carnivores'; 'insects'; 'non-insect_invertebrates']",fish
1164,13,"['trees'; 'household_electrical_devices'; 'fruit_and_vegetables'; 'large_carnivores'; 'reptiles'; 'large_natural_outdoor_scenes'; 'food_containers'; 'vehicles_1'; 'aquatic_mammals'; 'medium_mammals']",household_electrical_devices
1165,3,"['medium_mammals'; 'large_man-made_outdoor_things'; 'household_furniture'; 'non-insect_invertebrates'; 'household_electrical_devices'; 'small_mammals'; 'insects'; 'reptiles'; 'large_omnivores_and_herbivores'; 'fish']",large_omnivores_and_herbivores
1166,10,"['large_carnivores'; 'food_containers'; 'non-insect_invertebrates'; 'small_mammals'; 'vehicles_2'; 'fruit_and_vegetables'; 'trees'; 'flowers'; 'reptiles'; 'medium_mammals']",fruit_and_vegetables
1167,17,"['vehicles_1'; 'large_omnivores_and_herbivores'; 'people'; 'medium_mammals'; 'fish'; 'vehicles_2'; 'insects'; 'reptiles'; 'large_man-made_outdoor_things'; 'small_mammals']",large_omnivores_and_herbivores
1168,8,"['aquatic_mammals'; 'vehicles_1'; 'insects'; 'non-insect_invertebrates'; 'household_electrical_devices'; 'large_omnivores_and_herbivores'; 'medium_mammals'; 'large_man-made_outdoor_things'; 'food_containers'; 'reptiles']",insects
1169,12,"['household_furniture'; 'people'; 'household_electrical_devices'; 'insects'; 'fish'; 'non-insect_invertebrates'; 'large_man-made_outdoor_things'; 'food_containers'; 'reptiles'; 'fruit_and_vegetables']",household_furniture
1170,18,"['fruit_and_vegetables'; 'flowers'; 'reptiles'; 'large_carnivores'; 'small_mammals'; 'trees'; 'large_man-made_outdoor_things'; 'vehicles_2'; 'household_furniture'; 'people']",reptiles
1171,18,"['people'; 'small_mammals'; 'trees'; 'flowers'; 'vehicles_2'; 'household_furniture'; 'large_carnivores'; 'reptiles'; 'large_man-made_outdoor_things'; 'fruit_and_vegetables']",household_furniture
1172,11,"['insects'; 'aquatic_mammals'; 'non-insect_invertebrates'; 'flowers'; 'vehicles_2'; 'large_carnivores'; 'food_containers'; 'fish'; 'medium_mammals'; 'people']",fish
1173,3,"['fish'; 'household_electrical_devices'; 'small_mammals'; 'large_man-made_outdoor_things'; 'medium_mammals'; 'non-insect_invertebrates'; 'large_omnivores_and_herbivores'; 'household_furniture'; 'reptiles'; 'insects']",household_furniture
1174,8,"['food_containers'; 'household_electrical_devices'; 'non-insect_invertebrates'; 'medium_mammals'; 'insects'; 'reptiles'; 'vehicles_1'; 'aquatic_mammals'; 'large_man-made_outdoor_things'; 'large_omnivores_and_herbivores']",food_containers
1175,16,"['vehicles_1'; 'household_electrical_devices'; 'fish'; 'large_omnivores_and_herbivores'; 'aquatic_mammals'; 'reptiles'; 'trees'; 'insects'; 'non-insect_invertebrates'; 'large_man-made_outdoor_things']",fish
1176,18,"['flowers'; 'vehicles_2'; 'small_mammals'; 'fruit_and_vegetables'; 'reptiles'; 'trees'; 'people'; 'large_carnivores'; 'large_man-made_outdoor_things'; 'household_furniture']",fruit_and_vegetables
1177,11,"['non-insect_invertebrates'; 'large_carnivores'; 'vehicles_2'; 'fish'; 'aquatic_mammals'; 'medium_mammals'; 'people'; 'food_containers'; 'insects'; 'flowers']",people
1178,2,"['vehicles_2'; 'people'; 'household_electrical_devices'; 'large_carnivores'; 'food_containers'; 'insects'; 'large_natural_outdoor_scenes'; 'small_mammals'; 'aquatic_mammals'; 'vehicles_1']",people
1179,18,"['vehicles_2'; 'large_man-made_outdoor_things'; 'large_carnivores'; 'fruit_and_vegetables'; 'household_furniture'; 'flowers'; 'people'; 'reptiles'; 'small_mammals'; 'trees']",large_carnivores
1180,0,"['medium_mammals'; 'large_carnivores'; 'food_containers'; 'flowers'; 'large_man-made_outdoor_things'; 'large_omnivores_and_herbivores'; 'fruit_and_vegetables'; 'vehicles_2'; 'fish'; 'trees']",fish
1181,12,"['food_containers'; 'fish'; 'household_electrical_devices'; 'large_man-made_outdoor_things'; 'reptiles'; 'fruit_and_vegetables'; 'non-insect_invertebrates'; 'household_furniture'; 'people'; 'insects']",fish
1182,12,"['household_electrical_devices'; 'large_man-made_outdoor_things'; 'fruit_and_vegetables'; 'fish'; 'people'; 'insects'; 'food_containers'; 'reptiles'; 'household_furniture'; 'non-insect_invertebrates']",household_electrical_devices
1183,11,"['flowers'; 'large_carnivores'; 'non-insect_invertebrates'; 'insects'; 'medium_mammals'; 'food_containers'; 'people'; 'aquatic_mammals'; 'fish'; 'vehicles_2']",flowers
1184,13,"['food_containers'; 'household_electrical_devices'; 'reptiles'; 'medium_mammals'; 'aquatic_mammals'; 'trees'; 'large_carnivores'; 'fruit_and_vegetables'; 'large_natural_outdoor_scenes'; 'vehicles_1']",fruit_and_vegetables
1185,9,"['household_electrical_devices'; 'large_natural_outdoor_scenes'; 'flowers'; 'large_carnivores'; 'medium_mammals'; 'reptiles'; 'non-insect_invertebrates'; 'food_containers'; 'insects'; 'large_omnivores_and_herbivores']",household_electrical_devices
1186,5,"['insects'; 'medium_mammals'; 'food_containers'; 'trees'; 'fish'; 'aquatic_mammals'; 'fruit_and_vegetables'; 'large_omnivores_and_herbivores'; 'vehicles_1'; 'large_natural_outdoor_scenes']",insects
1187,13,"['medium_mammals'; 'household_electrical_devices'; 'large_carnivores'; 'trees'; 'reptiles'; 'large_natural_outdoor_scenes'; 'aquatic_mammals'; 'vehicles_1'; 'food_containers'; 'fruit_and_vegetables']",large_natural_outdoor_scenes
1188,15,"['large_man-made_outdoor_things'; 'vehicles_1'; 'small_mammals'; 'trees'; 'food_containers'; 'household_electrical_devices'; 'large_natural_outdoor_scenes'; 'large_carnivores'; 'non-insect_invertebrates'; 'flowers']",large_man-made_outdoor_things
1189,6,"['large_carnivores'; 'fruit_and_vegetables'; 'large_omnivores_and_herbivores'; 'vehicles_2'; 'non-insect_invertebrates'; 'household_electrical_devices'; 'food_containers'; 'flowers'; 'vehicles_1'; 'medium_mammals']",large_carnivores
1190,5,"['large_omnivores_and_herbivores'; 'food_containers'; 'trees'; 'large_natural_outdoor_scenes'; 'aquatic_mammals'; 'vehicles_1'; 'medium_mammals'; 'fish'; 'fruit_and_vegetables'; 'insects']",fish
1191,7,"['medium_mammals'; 'trees'; 'food_containers'; 'flowers'; 'large_natural_outdoor_scenes'; 'small_mammals'; 'large_man-made_outdoor_things'; 'household_furniture'; 'non-insect_invertebrates'; 'large_omnivores_and_herbivores']",trees
1192,10,"['trees'; 'non-insect_invertebrates'; 'vehicles_2'; 'reptiles'; 'flowers'; 'small_mammals'; 'fruit_and_vegetables'; 'medium_mammals'; 'large_carnivores'; 'food_containers']",vehicles_2
1193,11,"['vehicles_2'; 'aquatic_mammals'; 'large_carnivores'; 'insects'; 'people'; 'medium_mammals'; 'non-insect_invertebrates'; 'fish'; 'food_containers'; 'flowers']",people
1194,16,"['non-insect_invertebrates'; 'large_man-made_outdoor_things'; 'reptiles'; 'vehicles_1'; 'trees'; 'insects'; 'aquatic_mammals'; 'fish'; 'large_omnivores_and_herbivores'; 'household_electrical_devices']",non-insect_invertebrates
1195,14,"['non-insect_invertebrates'; 'household_electrical_devices'; 'medium_mammals'; 'large_omnivores_and_herbivores'; 'food_containers'; 'fruit_and_vegetables'; 'insects'; 'large_carnivores'; 'large_man-made_outdoor_things'; 'aquatic_mammals']",non-insect_invertebrates
1196,17,"['vehicles_2'; 'vehicles_1'; 'small_mammals'; 'medium_mammals'; 'fish'; 'large_man-made_outdoor_things'; 'large_omnivores_and_herbivores'; 'reptiles'; 'people'; 'insects']",people
1197,2,"['large_carnivores'; 'people'; 'small_mammals'; 'large_natural_outdoor_scenes'; 'vehicles_1'; 'aquatic_mammals'; 'insects'; 'vehicles_2'; 'household_electrical_devices'; 'food_containers']",large_natural_outdoor_scenes
1198,14,"['non-insect_invertebrates'; 'fruit_and_vegetables'; 'household_electrical_devices'; 'large_man-made_outdoor_things'; 'insects'; 'food_containers'; 'medium_mammals'; 'aquatic_mammals'; 'large_carnivores'; 'large_omnivores_and_herbivores']",non-insect_invertebrates
1199,11,"['insects'; 'aquatic_mammals'; 'non-insect_invertebrates'; 'fish'; 'vehicles_2'; 'medium_mammals'; 'large_carnivores'; 'food_containers'; 'flowers'; 'people']",insects
1200,5,"['large_natural_outdoor_scenes'; 'fish'; 'vehicles_1'; 'trees'; 'insects'; 'food_containers'; 'fruit_and_vegetables'; 'medium_mammals'; 'large_omnivores_and_herbivores'; 'aquatic_mammals']",fish
1201,7,"['non-insect_invertebrates'; 'small_mammals'; 'large_omnivores_and_herbivores'; 'food_containers'; 'large_man-made_outdoor_things'; 'medium_mammals'; 'trees'; 'large_natural_outdoor_scenes'; 'flowers'; 'household_furniture']",non-insect_invertebrates
1202,13,"['medium_mammals'; 'aquatic_mammals'; 'large_carnivores'; 'household_electrical_devices'; 'vehicles_1'; 'fruit_and_vegetables'; 'trees'; 'large_natural_outdoor_scenes'; 'reptiles'; 'food_containers']",household_electrical_devices
1203,5,"['vehicles_1'; 'aquatic_mammals'; 'insects'; 'fruit_and_vegetables'; 'fish'; 'food_containers'; 'large_natural_outdoor_scenes'; 'large_omnivores_and_herbivores'; 'medium_mammals'; 'trees']",fish
1204,15,"['flowers'; 'food_containers'; 'large_carnivores'; 'non-insect_invertebrates'; 'vehicles_1'; 'large_natural_outdoor_scenes'; 'household_electrical_devices'; 'trees'; 'small_mammals'; 'large_man-made_outdoor_things']",flowers
1205,0,"['medium_mammals'; 'large_omnivores_and_herbivores'; 'large_man-made_outdoor_things'; 'trees'; 'fruit_and_vegetables'; 'food_containers'; 'flowers'; 'fish'; 'vehicles_2'; 'large_carnivores']",large_man-made_outdoor_things
